;BIN;Identifier;V;P;n;cp;P max;P min;P std;P std/sqrt(n)
113;18;BW 10;8,496732000490065;2867,752036585366;82;0,6748812614593271;3481,698;2433,392;245,19707756517985;27,077487464615327
114;19;BW 10;9,001245431991897;3468,2211351351357;74;0,6864999396329331;4097,181;2876,559;296,3618939496668;34,45137038529495
115;20;BW 10;9,484534511184007;4067,3793571428573;56;0,6881896713739062;5006,164;3284,222;339,02039583007286;45,303506011593484
116;21;BW 10;9,996593636501109;4797,778953488371;43;0,6933071092926802;5480,612;4250,39;306,64856760777883;46,76346815472734
117;22;BW 10;10,51731599229153;5468,803265306124;49;0,6786081426038896;5896,301;4824,495;250,42301058107805;35,774715797296864
118;23;BW 10;11,032403670266772;6053,88014516129;62;0,6508260381370238;6380,446;5468,5;270,04829179956675;34,296167354729484
119;24;BW 10;11,459634804361203;6332,0495;56;0,6073982012749979;6382,104;5998,085;108,44792138164715;14,49196307563999
120;25;BW 10;12,027150341049746;6379,888499999998;24;0,5293786267013646;6382,787;6371,207;2,21557355416457;0,4522520579423154
121;26;BW 10;12,478398700997888;6380,187;13;0,47402185773930045;6384,071;6377,587;1,9845357979470661;0,5504111982686146
122;27;BW 10;12,920230756083166;6381,067166666667;6;0,42709455900341614;6383,848;6379,385;1,6359642314753997;0,6678796007598595
123;28;BW 10;13,429654281414573;6380,687571428571;7;0,3802896581955913;6383,315;6379,461;1,2537615213349511;0,4738773126906118
124;11;BW 11;4,996756426422381;380,53599999999994;4;0,4403243911003349;422,515;320,841;49,81815252161271;24,909076260806355
