;Identifier;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Lower Limit Filter;Active Power Filter;Bin;Negativ Lower Limit;Positiv Lower Limit;Positiv Active Power;Negativ Active Power
6749;BW 07;10,11;4231,325;4,87;6,58;1,254047599692208;10,904855244628818;True;False;23,0;0,0;1,0;0,0;1,0
6750;BW 07;10,11;6366,674;6,82;2,76;1,24504402708318;11,24064788552006;True;True;23,0;0,0;1,0;1,0;0,0
6751;BW 08;10,11;4255,925;4,08;6,92;1,257722069360405;11,147525530217644;True;False;23,0;0,0;1,0;0,0;1,0
6752;BW 07;10,11;6095,394;6,85;2,03;1,2449062256745;11,210071537986815;True;True;23,0;0,0;1,0;1,0;0,0
6753;BW 08;10,11;4234,169;4,05;6,54;1,2578619205591612;10,925988783715567;True;False;23,0;0,0;1,0;0,0;1,0
6754;BW 08;10,11;4233,624;4,11;6,27;1,2575822413426279;10,884827406185845;True;False;23,0;0,0;1,0;0,0;1,0
6755;BW 08;10,11;4236,167;4,11;6,77;1,2575822413426279;10,985706251470237;True;False;23,0;0,0;1,0;0,0;1,0
6756;BW 08;10,11;4241,221;4,15;5,73;1,2573958400086607;10,75315357022843;True;False;23,0;0,0;1,0;0,0;1,0
6757;BW 08;10,11;4237,211;4,16;6,64;1,2573492461026796;10,954765975832137;True;False;23,0;0,0;1,0;0,0;1,0
6758;BW 08;10,11;4240,166;4,11;7,28;1,2575822413426279;11,197551826567459;True;False;23,0;0,0;1,0;0,0;1,0
6759;BW 08;10,11;4240,665;4,08;7,04;1,257722069360405;11,177790305412804;True;False;23,0;0,0;1,0;0,0;1,0
6760;BW 08;10,11;4235,874;4,16;6,24;1,2573492461026796;11,025376806247262;True;False;23,0;0,0;1,0;0,0;1,0
6761;BW 08;10,11;4239,308;4,13;6,86;1,2574890355320811;11,106486466202727;True;False;23,0;0,0;1,0;0,0;1,0
6762;BW 08;10,11;4017,193;3,38;5,62;1,2609913480144754;10,975430148927977;True;False;23,0;0,0;1,0;0,0;1,0
6763;BW 08;10,12;4164,616;3,35;6,46;1,261131746014813;11,01622693265426;True;False;23,0;0,0;1,0;0,0;1,0
6764;BW 08;10,11;4243,316;4,06;6,52;1,2578153009159516;10,915765292504322;True;False;23,0;0,0;1,0;0,0;1,0
6765;BW 08;10,11;4346,835;4,02;6,4;1,2580017949598428;10,986927796584949;True;False;23,0;0,0;1,0;0,0;1,0
6766;BW 08;10,11;4375,203;3,98;6,01;1,2581883302888053;10,997560318416596;True;False;23,0;0,0;1,0;0,0;1,0
6767;BW 08;10,12;5991,513;4,3;1,25;1,2566972008569812;11,073898190932644;True;True;23,0;0,0;1,0;1,0;0,0
6768;BW 08;10,11;4377,032;3,85;6,96;1,258794855831644;11,100238464150262;True;False;23,0;0,0;1,0;0,0;1,0
6769;BW 08;10,12;4348,622;3,8;5,48;1,2590282514996431;10,878905971663876;True;False;23,0;0,0;1,0;0,0;1,0
6770;BW 08;10,11;4371,353;3,76;7,37;1,2592150147810923;11,18221132249309;True;False;23,0;0,0;1,0;0,0;1,0
6771;BW 08;10,11;5907,334;4,17;1,43;1,2573026547661483;11,196721949174881;True;True;23,0;0,0;1,0;1,0;0,0
6772;BW 08;10,1;5458,549;4,15;0,81;1,2573958400086607;10,803590500670404;True;True;23,0;0,0;1,0;1,0;0,0
6773;BW 07;10,11;6325,014;6,73;3,21;1,2454575585617664;11,241892245048827;True;True;23,0;0,0;1,0;1,0;0,0
6774;BW 08;10,11;4311,044;4,04;6,86;1,257908542780363;11,18843145196063;True;False;23,0;0,0;1,0;0,0;1,0
6775;BW 07;10,11;6334,382;6,64;1,99;1,2458712813934074;11,2230239586113;True;True;23,0;0,0;1,0;1,0;0,0
6776;BW 08;10,11;5639,4;4,84;0,42;1,2541868474954856;10,814549672847221;True;True;23,0;0,0;1,0;1,0;0,0
6777;BW 06;10,1;5817,848;5,19;2,32;1,2525636931690882;11,162487970055226;True;True;23,0;0,0;1,0;1,0;0,0
6778;BW 06;10,11;5800,793;5,35;1,31;1,2518226970231277;10,858112535969092;True;True;23,0;0,0;1,0;1,0;0,0
6779;BW 07;10,11;4238,277;4,9;6,89;1,2539083745123307;10,793593108975244;True;False;23,0;0,0;1,0;0,0;1,0
6780;BW 08;10,11;4236,937;3,89;6,64;1,2586081859841598;11,008874099603398;True;False;23,0;0,0;1,0;0,0;1,0
6781;BW 08;9,72;3232,674;4,56;8,55;1,255487588500156;11,04009721170487;True;False;23,0;0,0;1,0;0,0;1,0
6782;BW 08;9,72;3233,411;4,46;8,69;1,2559526202147235;10,940624872561932;True;False;23,0;0,0;1,0;0,0;1,0
6783;BW 08;9,71;3232,204;4,4;8,74;1,2562317614025187;11,153205063478547;True;False;23,0;0,0;1,0;0,0;1,0
6784;BW 08;10,11;4065,073;4,27;7,41;1,2568368825493481;11,054136680804302;True;False;23,0;0,0;1,0;0,0;1,0
6785;BW 07;10,11;6236,399;6,68;2,06;1,2456873809165288;11,051520098725787;True;True;23,0;0,0;1,0;1,0;0,0
6786;BW 07;10,1;5939,383;6,56;1,87;1,2462391961554544;11,204013670683171;True;True;23,0;0,0;1,0;1,0;0,0
6787;BW 08;9,71;3233,718;4,23;8,96;1,2570231606618312;11,226151391457321;True;False;23,0;0,0;1,0;0,0;1,0
6788;BW 07;10,11;4310,02;4,8;5,5;1,2543725464621125;10,81508339225671;True;False;23,0;0,0;1,0;0,0;1,0
6789;BW 08;9,71;3233,397;4,25;8,35;1,2569300164807053;10,943462175242578;True;False;23,0;0,0;1,0;0,0;1,0
6790;BW 07;10,11;6152,83;8,05;3,31;1,239411286008178;11,042967764549028;True;True;23,0;0,0;1,0;1,0;0,0
6791;BW 07;10,11;4490,362;4,48;5,79;1,2558595935286965;10,84960526049239;True;False;23,0;0,0;1,0;0,0;1,0
6792;BW 07;10,11;5856,75;6,48;0,28;1,2466072630169516;10,762544638572907;True;True;23,0;0,0;1,0;1,0;0,0
6793;BW 07;10,11;6053,178;6,3;0,78;1,2474359717697114;10,875596481557324;True;True;23,0;0,0;1,0;1,0;0,0
6794;BW 07;10,11;6081,573;6,42;0,55;1,2468834132341593;11,024878376889406;True;True;23,0;0,0;1,0;1,0;0,0
6795;BW 07;10,11;6239,09;5,96;1,81;1,2490034343116727;10,900279596308307;True;True;23,0;0,0;1,0;1,0;0,0
6796;BW 07;10,11;6243,03;6,04;1,65;1,2486343684838859;11,05016438558513;True;True;23,0;0,0;1,0;1,0;0,0
6797;BW 07;10,11;6250,47;6,06;1,2;1,2485421262379364;10,999573999596928;True;True;23,0;0,0;1,0;1,0;0,0
6798;BW 08;10,11;5930,553;4,24;1,33;1,2569765872896574;11,054546242856313;True;True;23,0;0,0;1,0;1,0;0,0
6799;BW 07;10,11;6344,574;6,26;3,45;1,2476202346166376;11,218211950843493;True;True;23,0;0,0;1,0;1,0;0,0
6800;BW 08;10,12;5749,938;4,34;0,92;1,2565109944164352;11,063266200011952;True;True;23,0;0,0;1,0;1,0;0,0
6801;BW 08;9,72;3234,719;4,25;9,17;1,2569300164807053;11,225874102345614;True;False;23,0;0,0;1,0;0,0;1,0
6802;BW 07;10,12;6048,625;5,07;1,41;1,253119858122881;11,214519545523235;True;True;23,0;0,0;1,0;1,0;0,0
6803;BW 08;10,1;3783,424;3,08;6,74;1,262396396355855;10,777490248287208;True;False;23,0;0,0;1,0;0,0;1,0
6804;BW 05;10,11;5953,882;4,62;0,64;1,255208691354183;10,938464320225567;True;True;23,0;0,0;1,0;1,0;0,0
6805;BW 05;9,72;3234,849;4,91;8,74;1,2538619711427605;10,904317159697882;True;False;23,0;0,0;1,0;0,0;1,0
6806;BW 05;9,72;3232,729;4,9;9,17;1,2539083745123307;11,015310240999012;True;False;23,0;0,0;1,0;0,0;1,0
6807;BW 05;9,72;3233,882;4,89;8,34;1,253954780393233;10,874351666896617;True;False;23,0;0,0;1,0;0,0;1,0
6808;BW 05;10,11;5630,345;4,85;0,2;1,2541404290460278;10,753944214156535;True;True;23,0;0,0;1,0;1,0;0,0
6809;BW 05;10,11;6083,965;5,31;2,21;1,2520078865212518;11,221274406360823;True;True;23,0;0,0;1,0;1,0;0,0
6810;BW 08;9,36;2891,503;3,33;9,11;1,2612253578393764;10,9559137998733;True;False;23,0;0,0;1,0;0,0;1,0
6811;BW 05;10,09;5752,415;5,78;0,98;1,2498344007459679;10,852360766956787;True;True;23,0;0,0;1,0;1,0;0,0
6812;BW 07;10,1;5575,703;4,58;0,36;1,2553946126405082;10,797855917981876;True;True;23,0;0,0;1,0;1,0;0,0
6813;BW 07;10,11;5887,532;4,72;1,52;1,254744065370138;10,876632759845583;True;True;23,0;0,0;1,0;1,0;0,0
6814;BW 09;10,11;4234,613;4,13;8,24;1,2574890355320811;11,207362819210925;True;False;23,0;0,0;1,0;0,0;1,0
6815;BW 05;10,09;5633,346;4,63;0,82;1,2551622173682144;10,938329320015404;True;True;23,0;0,0;1,0;1,0;0,0
6816;BW 07;10,11;5618,422;4,88;0,55;1,2540011887862612;10,89464241734208;True;True;23,0;0,0;1,0;1,0;0,0
6817;BW 09;10,11;4234,616;4,24;6,89;1,2569765872896574;10,994028653935567;True;False;23,0;0,0;1,0;0,0;1,0
6818;BW 09;10,11;4307,726;4,27;6,88;1,2568368825493481;10,89276242269037;True;False;23,0;0,0;1,0;0,0;1,0
6819;BW 07;10,11;5661,666;4,82;0,92;1,2542796919434567;10,834974616975348;True;True;23,0;0,0;1,0;1,0;0,0
6820;BW 09;10,11;4236,952;4,51;7,11;1,2557200725811344;10,829037657423068;True;False;23,0;0,0;1,0;0,0;1,0
6821;BW 09;10,11;4241,983;4,36;7,75;1,256417906531795;10,972230055610288;True;False;23,0;0,0;1,0;0,0;1,0
6822;BW 09;10,11;4240,575;4,34;7,82;1,2565109944164352;11,002756084059287;True;False;23,0;0,0;1,0;0,0;1,0
6823;BW 09;10,11;4236,719;4,39;8,1;1,2562782938567927;11,012161217437122;True;False;23,0;0,0;1,0;0,0;1,0
6824;BW 05;9,72;3233,81;4,88;8,84;1,2540011887862612;10,945033917884826;True;False;23,0;0,0;1,0;0,0;1,0
6825;BW 09;10,11;4238,06;4,43;7,9;1,2560921793409232;11,102372470766014;True;False;23,0;0,0;1,0;0,0;1,0
6826;BW 05;9,72;3232,194;5,04;8,88;1,2532589555083724;11,11417135767631;True;False;23,0;0,0;1,0;0,0;1,0
6827;BW 05;9,72;3232,305;5,22;8,64;1,252424707969925;10,819556539713831;True;False;23,0;0,0;1,0;0,0;1,0
6828;BW 07;9,36;2887,919;4,44;8,98;1,2560456570848573;10,79972217558695;True;False;23,0;0,0;1,0;0,0;1,0
6829;BW 07;9,37;2889,758;4,48;9,83;1,2558595935286965;11,12185371963114;True;False;23,0;0,0;1,0;0,0;1,0
6830;BW 09;10,11;4235,456;3,6;7,78;1,2599624844622441;11,113763755612661;True;False;23,0;0,0;1,0;0,0;1,0
6831;BW 07;9,38;2892,393;4,56;10,64;1,255487588500156;11,211495981201656;True;False;23,0;0,0;1,0;0,0;1,0
6832;BW 07;9,37;2889,877;4,5;11,1;1,255766577020504;11,22240940223424;True;False;23,0;0,0;1,0;0,0;1,0
6833;BW 09;10,11;4374,337;3,9;6,92;1,2585615250001518;11,059190563864771;True;False;23,0;0,0;1,0;0,0;1,0
6834;BW 08;9,36;2890,46;3,57;8,7;1,2601027093942234;11,205027610024018;True;False;23,0;0,0;1,0;0,0;1,0
6835;BW 09;10,11;4234,865;3,89;7,97;1,2586081859841598;11,210686640384393;True;False;23,0;0,0;1,0;0,0;1,0
6836;BW 06;10,11;4163,994;4,05;7,38;1,2578619205591612;11,127761429767562;True;False;23,0;0,0;1,0;0,0;1,0
6837;BW 06;10,11;5608,312;4,88;0,67;1,2540011887862612;10,945033917884826;True;True;23,0;0,0;1,0;1,0;0,0
6838;BW 06;10,11;5862,536;4,84;0,56;1,2541868474954856;10,8951800525143;True;True;23,0;0,0;1,0;1,0;0,0
6839;BW 06;10,11;5686,353;4,69;1,45;1,2548834266109208;10,927438740164758;True;True;23,0;0,0;1,0;1,0;0,0
6840;BW 06;10,11;5546,276;4,8;1,48;1,2543725464621125;10,986431404995168;True;True;23,0;0,0;1,0;1,0;0,0
6841;BW 06;10,11;6045,504;4,55;1,77;1,2555340802368535;11,130975129724867;True;True;23,0;0,0;1,0;1,0;0,0
6842;BW 08;9,36;2890,101;3,4;7,96;1,2608977624963646;10,80351401021325;True;False;23,0;0,0;1,0;0,0;1,0
6843;BW 06;10,11;5896,082;4,62;1,69;1,255208691354183;11,170339600746477;True;True;23,0;0,0;1,0;1,0;0,0
6844;BW 06;10,11;5670,945;4,57;0,69;1,2554410993016363;10,75766057169878;True;True;23,0;0,0;1,0;1,0;0,0
6845;BW 06;10,11;5948,571;4,51;0,78;1,2557200725811344;11,06094442289861;True;True;23,0;0,0;1,0;1,0;0,0
6846;BW 05;9,73;3233,531;5,26;9,23;1,252239429169048;11,111156746737315;True;False;23,0;0,0;1,0;0,0;1,0
6847;BW 05;9,72;3233,733;5,13;8,66;1,2528417307714266;10,981960365451227;True;False;23,0;0,0;1,0;0,0;1,0
6848;BW 06;9,37;2890,313;4,19;9,76;1,2572094797983233;11,166184693938561;True;False;23,0;0,0;1,0;0,0;1,0
6849;BW 07;10,11;5824,135;4,84;1,03;1,2541868474954856;11,126992394057158;True;True;23,0;0,0;1,0;1,0;0,0
6850;BW 08;10,11;5774,48;3,93;0,86;1,2584215575826438;11,038600319772575;True;True;23,0;0,0;1,0;1,0;0,0
6851;BW 06;10,11;3894,797;3,48;7,31;1,2605235254819651;10,903402500047793;True;False;23,0;0,0;1,0;0,0;1,0
6852;BW 06;10,11;3856,053;3,69;7,56;1,2595419506684715;10,88038534674644;True;False;23,0;0,0;1,0;0,0;1,0
6853;BW 07;10,09;5742,099;4,9;2,36;1,2539083745123307;10,934685829354006;True;True;23,0;0,0;1,0;1,0;0,0
6854;BW 06;10,11;3878,093;3,51;6,99;1,260383229883419;10,872711865263781;True;False;23,0;0,0;1,0;0,0;1,0
6855;BW 06;10,11;3902,466;3,51;7,52;1,260383229883419;11,054428498109415;True;False;23,0;0,0;1,0;0,0;1,0
