;Identifier;Wind Speed;Rotor Speed;Active Power;T Outside Nacelle Level;Pitch Angle;Air Density;Corrected Wind Speed;Power Coefficient;Lower Limit Filter;Bin;Active Power Filter
2498;BW 07;5,1;6,49;453,022;7,51;0,88;1,2394966960267972;5,120039023013966;0,30368009717601896;True;11,0;
2499;BW 05;4,99;6,48;362,963;4,33;1,3;1,254147015239503;5,0292666883969535;0,256723253775469;True;11,0;
2500;BW 05;4,96;6,47;426,61;5,78;1,08;1,2474364047661957;4,990098500452272;0,3089018619595247;True;11,0;
2501;BW 05;5,08;6,49;522,928;4,12;0,86;1,2551232845033387;5,121303079574322;0,35028158941234755;True;11,0;
2502;BW 09;4,72;6,48;404,422;3,65;1,04;1,2573123797190033;4,761140888009624;0,3371463974153557;True;11,0;
2503;BW 05;4,96;6,48;405,865;6,28;0,95;1,2451343932845873;4,987027044617653;0,2944240489062737;True;11,0;
2504;BW 08;4,72;6,47;351,537;3,74;1,26;1,2568927486940213;4,7606111483377;0,2931566592813462;True;11,0;
2505;BW 08;4,78;6,49;317,81;3,69;1,24;1,2571258510490602;4,821425414175709;0,25512795605812044;True;11,0;
2506;BW 07;4,8;6,48;387,678;7,62;1,28;1,2389942230343505;4,8182090048756026;0,31183948257356037;True;11,0;
2507;BW 08;5,18;6,48;494,674;3,34;0,84;1,2587593925268465;5,227154115901169;0,31163054522290545;True;11,0;
2508;BW 07;5,04;6,48;460,789;7,4;0,99;1,2399994461552297;5,060487276705356;0,3199204049917509;True;11,0;
2509;BW 07;4,84;6,54;467,1;5,94;0,95;1,2466991037839226;4,868410769938305;0,3642210763660495;True;11,0;
2510;BW 06;5,15;6,48;534,498;6,91;0,74;1,2422423659211737;5,174050282652338;0,3471930310073987;True;11,0;
2511;BW 07;4,77;6,48;349,65;6,19;1,1;1,24554831075173;4,7965231161213175;0,28508263007774287;True;11,0;
2512;BW 08;4,76;6,47;349,795;2,72;1,16;1,2616610120726095;4,807018763943827;0,2833368066783088;True;11,0;
2513;BW 08;5,05;6,48;394,977;3,3;1,16;1,258946287212068;5,0962229075693815;0,2684994556311317;True;11,0;
2514;BW 08;4,81;6,47;315,537;3,18;1,35;1,259507223871364;4,854746988960149;0,2481231800791637;True;11,0;
2515;BW 08;4,96;6,48;438,274;2,89;0,97;1,2608643918560158;5,007939884092751;0,31396789153393023;True;11,0;
2516;BW 08;4,98;6,48;380,106;3,14;1,15;1,2596942871209147;5,026577309468074;0,26928023359652054;True;11,0;
2517;BW 06;4,79;6,48;427,245;6,99;0,94;1,2418757936058265;4,811895691882345;0,3450207581074179;True;11,0;
2518;BW 06;4,99;6,47;448,034;6,91;1,02;1,2422423659211737;5,013303089404888;0,3199307157554573;True;11,0;
2519;BW 08;4,94;6,48;361,851;3,42;1,11;1,2583857291662743;4,984476056844726;0,262898485545956;True;11,0;
2520;BW 08;4,75;6,47;336,623;3,44;1,32;1,2582923395426506;4,7926468731820115;0,27512771611489906;True;11,0;
2521;BW 08;4,81;6,48;328,006;3,02;1,24;1,2602557306375854;4,855708500281922;0,2577750123865521;True;11,0;
2522;BW 06;4,77;6,48;452,629;5,94;1,0;1,2466991037839226;4,797999870373081;0,3687045778253035;True;11,0;
2523;BW 08;4,98;6,47;420,623;3,06;1,05;1,2600685404556213;5,027075056439513;0,29789537310106007;True;11,0;
2524;BW 08;5,17;6,56;494,252;2,5;0,95;1,262693079617166;5,222491962653391;0,3121993138517034;True;11,0;
2525;BW 08;5,18;6,48;447,222;3,1;1,0;1,2598813926328576;5,228706736100566;0,2814862315041785;True;11,0;
2526;BW 07;5,18;6,51;548,649;5,73;0,77;1,2476669389784605;5,211754530206666;0,34870613155108865;True;11,0;
2527;BW 08;5,19;6,49;535,613;3,1;0,78;1,2598813926328576;5,238800764548637;0,3351755358603579;True;11,0;
2528;BW 08;5,02;6,47;410,849;3,52;1,03;1,257918885731218;5,064569867164456;0,2845583826505133;True;11,0;
2529;BW 07;4,76;6,47;360,347;7,19;1,15;1,2409600155300655;4,780582888612738;0,2967530576779539;True;11,0;
2530;BW 07;5,13;6,48;497,462;7,16;0,89;1,241097322977175;5,152372835085182;0,3272313588527971;True;11,0;
2531;BW 08;4,97;6,48;437,421;6,79;1,14;1,2427925054737936;4,993946679211708;0,3159983214412109;True;11,0;
2532;BW 08;5,08;6,48;483,101;2,15;0,99;1,2643376912148363;5,133805107206186;0,3212452043611094;True;11,0;
2533;BW 06;5,0;6,47;444,599;5,71;1,04;1,2477591697276744;5,0307750474346715;0,3141815202239046;True;11,0;
2534;BW 09;4,78;6,48;382,27;3,56;1,16;1,2577322215498132;4,822200489110354;0,306726485155983;True;11,0;
2535;BW 09;5,12;6,49;485,994;3,62;0,85;1,2574523035454694;5,164818983917607;0,31738210940087425;True;11,0;
2536;BW 05;4,97;4,15;294,37;6,62;17,32;1,243572449770259;4,994991151155815;0,21252314199019426;False;11,0;
2537;BW 08;4,83;6,48;377,845;7,1;1,32;1,2413720005381677;4,85142233222083;0,2977304680891694;True;11,0;
2538;BW 05;5,18;6,52;465,451;6,61;1,04;1,2436183500956004;5,206111166326539;0,2967908484005161;True;11,0;
2539;BW 08;4,77;6,48;388,103;7,2;1,26;1,2409142510173732;4,790567239180416;0,31761648043334795;True;11,0;
2540;BW 08;4,86;6,48;402,645;7,2;1,22;1,2409142510173732;4,880955300297028;0,31154778571412256;True;11,0;
2541;BW 06;5,0;6,48;444,361;6,9;0,99;1,242288197987231;5,023411566425083;0,3153962326793041;True;11,0;
2542;BW 08;5,05;6,48;462,787;7,13;0,84;1,2412346513055996;5,07221100846008;0,31908476117118245;True;11,0;
2543;BW 07;4,82;6,48;373,68;5,99;1,28;1,2464688245118714;4,8479948403390924;0,2950735333464347;True;11,0;
2544;BW 08;4,93;6,48;411,063;7,1;1,2;1,2413720005381677;4,951865858767845;0,3045920911335948;True;11,0;
2545;BW 09;4,91;6,48;451,513;7,21;0,97;1,2408684888214416;4,93111027213874;0,3388074606593196;True;11,0;
2546;BW 05;4,73;6,49;329,252;4,55;1,11;1,2531254629569188;4,76592601388904;0,27365499718538777;True;11,0;
2547;BW 07;4,74;6,48;337,214;7,7;1,36;1,2386289615489074;4,757513787723801;0,28176190812744145;True;11,0;
2548;BW 06;5,06;6,48;496,7;5,61;0,86;1,2482204700148176;5,091771674452904;0,33853552369992806;True;11,0;
2549;BW 05;4,83;6,48;413,056;7,52;1,16;1,239451005229048;4,848918551203918;0,32598012140981125;True;11,0;
2550;BW 08;4,95;6,48;318,62;3,73;1,31;1,2569393639706896;4,992651801898669;0,2303541535624665;True;11,0;
2551;BW 05;4,96;6,48;392,342;4,42;1,17;1,253728958788744;4,998475096652902;0,28266305806625724;True;11,0;
2552;BW 09;4,82;6,48;376,195;4,11;1,09;1,2551698016880155;4,859249171860833;0,2950002342210458;True;11,0;
2553;BW 06;4,95;6,47;450,885;5,59;1,01;1,24831275942579;4,981203744560326;0,3282310934058911;True;11,0;
2554;BW 08;4,91;6,52;429,363;3,72;1,08;1,2569859818437594;4,952368364503211;0,3180553054596233;True;11,0;
2555;BW 08;5,07;6,48;407,661;3,81;1,05;1,2565665143920075;5,113180105809722;0,2743738666401655;True;11,0;
2556;BW 06;5,18;6,47;521,138;5,4;0,78;1,2491899984974568;5,213874376009526;0,3308170637623236;True;11,0;
2557;BW 06;5,05;6,48;444,492;5,46;1,06;1,2489128797510634;5,082648348504392;0,30458647061151684;True;11,0;
2558;BW 05;5,14;6,48;479,308;7,09;0,95;1,2414177882649984;5,162860739941175;0,3133720762765532;True;11,0;
2559;BW 06;5,12;3,99;345,939;6,34;18,93;1,2448585560559107;5,147518715086492;0,22820364269162802;False;11,0;
2560;BW 07;4,95;6,48;438,96;7,9;1,08;1,2377164436155428;4,967069342234571;0,3222857682524273;True;11,0;
2561;BW 07;5,03;6,48;457,106;7,99;0,92;1,2373061054759127;5,04678736933045;0,31995488788880294;True;11,0;
2562;BW 08;4,8;6,02;284,667;3,49;3,87;1,2580589112957885;4,8427962850915085;0,22550977540847442;False;11,0;
2563;BW 07;4,82;6,48;429,86;7,96;1,06;1,2374428645832378;4,836264675549013;0,3419114952772174;True;11,0;
2564;BW 08;5,09;6,48;388,106;3,77;1,23;1,2567529184347397;5,133604262812849;0,2581071562012127;True;11,0;
2565;BW 08;4,83;6,48;427,025;3,52;1,09;1,257918885731218;4,872882959841499;0,33205667134922345;True;11,0;
2566;BW 07;4,91;6,48;393,868;8,1;1,21;1,2368048284132014;4,925721500252049;0,2965227285535053;True;11,0;
2567;BW 06;5,13;6,48;485,111;5,52;0,9;1,2486358495784868;5,162783762448211;0,31718027092301315;True;11,0;
2568;BW 06;5,16;6,5;552,574;5,63;0,77;1,2481281903969879;5,19227161380311;0,3551690287066964;True;11,0;
2569;BW 09;4,81;6,48;411,42;5,39;0,98;1,249236193578734;4,841514456032117;0,32618091807785077;True;11,0;
2570;BW 08;4,91;6,48;382,515;3,64;1,17;1,2573590183909273;4,952858221907885;0,28326807500380613;True;11,0;
2571;BW 07;5,05;6,48;541,186;8,2;0,73;1,2363493571675466;5,0655477980428865;0,37461412614192774;True;11,0;
2572;BW 07;5,03;6,48;450,84;8,1;1,08;1,2368048284132014;5,046105732437436;0,31569685273211473;True;11,0;
2573;BW 08;4,73;6,48;302,182;3,52;1,29;1,257918885731218;4,771995113882048;0,2501989426497634;True;11,0;
2574;BW 07;5,14;6,48;576,284;8,19;0,57;1,2363948942393268;5,155888186311206;0,3783057483394342;True;11,0;
2575;BW 07;5,22;6,48;619,26;8,2;0,4;1,2363493571675466;5,236071189264132;0,3881264593564331;True;11,0;
2576;BW 09;5,14;6,49;447,522;3,79;1,04;1,2566597112297984;5,183904434187693;0,28904155140703525;True;11,0;
2577;BW 05;5,01;6,48;394,969;7,18;1,16;1,2410057823603657;5,031725778143949;0,2789516702686486;True;11,0;
2578;BW 08;5,17;6,48;503,939;3,84;0,82;1,256426738560256;5,213838447358081;0,31990579607915415;True;11,0;
2579;BW 08;4,93;6,58;505,228;3,13;0,91;1,2597410595349088;4,9761712526411745;0,3689081986474814;True;11,0;
2580;BW 07;4,88;6,48;354,609;7,67;1,4;1,2387659175266352;4,898211592058134;0,2714900879640524;True;11,0;
2581;BW 06;5,01;6,48;511,539;5,52;0,81;1,2486358495784868;5,042016890811996;0,3590729677346035;True;11,0;
2582;BW 05;5,11;6,47;500,686;5,76;0,85;1,2475286111418837;5,141135403031082;0,33151651731808723;True;11,0;
2583;BW 05;4,78;6,48;364,633;5,94;1,29;1,2466991037839226;4,808058570310971;0,2951641255394546;True;11,0;
2584;BW 09;4,94;6,48;432,554;6,0;1,07;1,2464227759129405;4,968630620037706;0,31728317867787054;True;11,0;
2585;BW 05;5,05;6,48;421,065;4,59;1,07;1,2529398581241158;5,088105295907745;0,2876058544452887;True;11,0;
2586;BW 09;4,79;6,48;387,996;5,63;1,15;1,2481281903969879;4,819957563976144;0,31175573694762326;True;11,0;
2587;BW 09;5,0;6,48;398,494;5,92;1,09;1,2467912324374357;5,029473852306136;0,2818194561876525;True;11,0;
2588;BW 09;4,84;6,5;444,348;3,8;1,01;1,256613111515394;4,881281580852117;0,34374666739469956;True;11,0;
2589;BW 09;4,9;6,47;418,988;4,05;1,08;1,2554489587314634;4,940266804099908;0,3126563274686344;True;11,0;
2590;BW 06;5,16;6,47;512,056;5,6;0,84;1,2482666134957567;5,192463555561296;0,32908943342391705;True;11,0;
2591;BW 09;4,96;6,48;489,332;4,0;0,8;1,255681660315948;5,001068817003825;0,3519913371198525;True;11,0;
2592;BW 06;5,07;6,48;485,646;5,63;0,91;1,2481281903969879;5,101708736818173;0,3290710554263334;True;11,0;
2593;BW 06;5,19;6,48;445,085;5,6;0,99;1,2482666134957567;5,222652297163396;0,2811165848490513;True;11,0;
2594;BW 06;4,73;6,48;294,776;5,64;1,37;1,2480820542584803;4,75952366711302;0,24599059268299558;True;11,0;
2595;BW 08;4,92;6,48;468,978;3,67;0,97;1,257219110182015;4,962761424590357;0,345222526413952;True;11,0;
2596;BW 07;4,97;6,48;492,636;7,96;0,9;1,2374428645832378;4,98677083765116;0,3574248649377417;True;11,0;
2597;BW 05;4,82;6,48;437,571;6,26;1,12;1,2452263581675562;4,846383495609798;0,3458693280329899;True;11,0;
2598;BW 09;5,13;6,48;471,725;5,52;0,91;1,2486358495784868;5,162783762448211;0,3084280985200467;True;11,0;
2599;BW 08;5,04;6,48;414,136;3,54;1,03;1,2578255484185843;5,0846216708544745;0,2834548562398353;True;11,0;
2600;BW 07;4,92;6,48;426,016;7,65;1,23;1,2388572328937013;4,938482207829628;0,3182455060497071;True;11,0;
2601;BW 09;5,64;4,43;409,097;4,28;18,02;1,2543793580346256;5,684732594796608;0,20036092245770734;False;12,0;
2602;BW 07;5,37;6,52;588,653;4,13;0,72;1,2550767698849452;5,413594055318135;0,33382522598362246;True;12,0;
2603;BW 07;5,63;6,47;605,336;4,65;0,51;1,2526615267464263;5,672061681256852;0,29846301200839354;True;12,0;
2604;BW 05;5,69;6,53;694,483;7,64;0,39;1,2389028939943858;5,711444916499495;0,335382572088066;True;12,0;
2605;BW 07;5,32;6,69;539,624;4,55;1,03;1,2531254629569188;5,360407271435452;0,31522071053020084;True;12,0;
2606;BW 07;5,23;6,5;523,812;4,25;0,8;1,2545187943515135;5,27167607523831;0,3216963573103693;True;12,0;
