Datum (Anlage);Zeit (Anlage);Identifier (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
02.01.21;16:20:00;bw06;3,89;6,48;163,268;66;84,06;748,84;5,61;1,50
02.01.21;16:30:00;bw06;4,00;6,48;185,418;78;71,03;748,63;5,61;1,50
02.01.21;16:40:00;bw06;3,94;6,48;112,780;82;80,61;748,67;5,62;1,50
02.01.21;16:50:00;bw06;4,78;6,48;342,195;71;56,57;748,69;5,65;1,25
02.01.21;17:00:00;bw06;5,23;6,53;587,291;67;59,17;755,57;5,58;0,70
02.01.21;17:10:00;bw06;5,22;6,49;623,323;67;61,45;751,00;5,53;0,62
02.01.21;17:20:00;bw06;5,03;6,47;468,339;67;58,52;748,66;5,48;1,00
02.01.21;17:30:00;bw06;4,58;6,49;348,640;61;53,72;749,88;5,62;1,05
02.01.21;17:40:00;bw06;5,85;6,56;816,895;56;64,89;758,65;5,60;0,14
02.01.21;17:50:00;bw06;4,47;6,47;246,965;72;77,36;748,31;5,78;1,36
02.01.21;18:00:00;bw06;3,78;6,48;91,363;66;71,87;748,60;5,89;1,51
02.01.21;18:10:00;bw06;4,43;6,48;312,363;70;69,57;749,12;5,93;1,20
02.01.21;18:20:00;bw06;5,27;6,48;540,139;70;80,13;749,47;5,97;0,72
02.01.21;18:30:00;bw06;5,68;6,54;736,561;70;47,91;756,62;5,97;0,31
02.01.21;18:40:00;bw06;5,93;6,65;865,071;50;52,92;768,84;5,94;0,11
02.01.21;18:50:00;bw06;6,08;6,78;921,327;65;74,23;784,07;5,92;0,19
02.01.21;19:00:00;bw06;5,50;6,54;706,643;71;60,80;756,56;5,93;0,41
02.01.21;19:10:00;bw06;4,20;6,47;200,558;61;44,32;748,54;6,00;1,45
02.01.21;19:20:00;bw06;4,64;6,48;366,530;55;73,51;748,69;5,96;1,18
02.01.21;19:30:00;bw06;4,68;6,48;346,367;63;67,80;748,58;6,00;1,28
02.01.21;19:40:00;bw06;4,89;6,48;406,802;63;66,20;748,88;6,02;1,15
02.01.21;19:50:00;bw06;4,50;6,48;300,387;65;82,63;749,11;6,05;1,30
02.01.21;20:00:00;bw06;5,39;6,49;590,785;71;52,52;750,65;6,10;0,65
02.01.21;20:10:00;bw06;5,58;6,51;685,476;67;54,89;753,22;6,08;0,43
02.01.21;20:20:00;bw06;5,99;6,76;915,170;54;52,58;781,42;6,00;0,21
02.01.21;20:30:00;bw06;6,06;6,70;937,842;47;35,85;774,21;6,01;0,08
02.01.21;20:40:00;bw06;6,05;6,58;857,509;40;42,90;760,21;6,00;0,08
02.01.21;20:50:00;bw06;5,92;6,52;817,246;40;49,57;753,48;6,04;0,10
02.01.21;21:00:00;bw06;5,49;6,49;683,317;48;51,68;750,15;6,06;0,35
02.01.21;21:10:00;bw06;5,82;6,58;871,572;49;37,54;761,24;6,10;0,02
02.01.21;21:20:00;bw06;6,12;6,72;959,209;43;47,22;777,14;6,09;0,00
02.01.21;21:30:00;bw06;6,56;7,10;1209,718;46;40,35;820,77;6,12;0,00
02.01.21;21:40:00;bw06;6,16;6,84;1042,728;49;58,33;791,00;6,03;0,02
02.01.21;21:50:00;bw06;6,12;6,84;1023,859;51;63,55;790,52;6,00;0,04
02.01.21;22:00:00;bw06;6,91;7,46;1421,060;60;65,81;862,57;5,94;0,00
02.01.21;22:10:00;bw06;6,62;7,28;1286,582;57;50,47;841,81;5,89;0,05
02.01.21;22:20:00;bw06;6,68;7,49;1430,835;54;57,45;865,42;5,70;0,00
02.01.21;22:30:00;bw06;6,77;7,39;1389,409;53;46,59;854,88;5,71;0,00
02.01.21;22:40:00;bw06;6,45;6,99;1138,086;51;45,61;807,59;5,74;0,00
02.01.21;22:50:00;bw06;5,80;6,53;742,494;51;53,95;754,96;5,73;0,24
02.01.21;23:00:00;bw06;6,02;6,69;936,589;51;46,47;773,80;5,67;0,03
02.01.21;23:10:00;bw06;5,44;6,48;546,346;43;37,86;749,05;5,50;0,70
02.01.21;23:20:00;bw06;3,94;6,47;161,831;40;29,80;748,36;5,82;1,48
02.01.21;23:30:00;bw06;2,84;6,16;-29,509;40;46,91;710,03;5,95;4,58
02.01.21;23:40:00;bw06;2,67;0,64;-21,812;40;60,24;73,71;6,00;45,00
02.01.21;23:50:00;bw06;2,97;0,67;-18,125;40;62,54;78,38;6,02;45,00
03.01.21;00:00:00;bw06;3,06;0,71;-11,685;40;60,61;81,56;6,16;45,00
03.01.21;00:10:00;bw06;5,12;3,99;345,939;87;120,84;465,11;6,34;18,93
03.01.21;00:20:00;bw06;5,39;6,49;644,346;107;101,08;750,18;6,19;0,42
03.01.21;00:30:00;bw06;7,20;8,01;1754,171;91;75,61;925,80;5,75;0,28
03.01.21;00:40:00;bw06;7,33;7,94;1734,124;83;83,73;918,03;5,36;0,00
03.01.21;00:50:00;bw06;6,97;7,44;1403,073;76;75,91;859,89;5,19;0,00
03.01.21;01:00:00;bw06;6,14;6,74;953,801;74;73,51;778,47;5,18;0,05
03.01.21;01:10:00;bw06;5,96;6,57;871,034;74;67,52;759,80;5,36;0,07
03.01.21;01:20:00;bw06;3,04;5,07;19,544;74;78,21;585,83;5,61;12,24
03.01.21;01:30:00;bw06;3,34;0,96;-21,372;75;78,90;113,04;5,88;42,31
03.01.21;01:40:00;bw06;6,00;6,62;782,474;74;80,79;765,89;5,90;0,89
03.01.21;01:50:00;bw06;4,58;6,47;205,801;91;126,20;748,59;6,05;1,37
03.01.21;02:00:00;bw06;4,70;6,48;319,796;89;76,68;748,92;6,11;1,32
03.01.21;02:10:00;bw06;4,31;6,48;225,419;96;116,62;748,97;6,11;1,45
03.01.21;02:20:00;bw06;5,56;6,54;652,071;110;107,39;756,79;6,17;0,60
03.01.21;02:30:00;bw06;6,11;6,68;926,573;110;110,58;772,59;6,16;0,07
03.01.21;02:40:00;bw06;6,26;6,86;1039,516;113;115,33;793,82;6,19;0,05
03.01.21;02:50:00;bw06;7,56;8,23;1988,311;107;79,30;951,19;6,14;0,01
03.01.21;03:00:00;bw06;7,89;8,92;2497,804;82;81,49;1030,97;5,52;0,01
03.01.21;03:10:00;bw06;7,42;8,35;2023,539;82;78,95;964,52;5,33;0,01
03.01.21;03:20:00;bw06;6,54;7,20;1245,632;82;83,73;831,75;5,37;0,03
03.01.21;03:30:00;bw06;6,77;7,23;1286,904;84;78,61;836,08;5,39;0,01
03.01.21;03:40:00;bw06;6,17;6,73;970,398;86;95,88;778,50;5,41;0,03
03.01.21;03:50:00;bw06;7,15;7,51;1492,498;86;77,20;868,05;5,33;0,02
03.01.21;04:00:00;bw06;6,98;7,64;1547,452;79;85,16;883,37;5,06;0,00
03.01.21;04:10:00;bw06;7,03;7,58;1516,171;82;81,91;877,01;4,95;0,00
03.01.21;04:20:00;bw06;6,85;7,39;1386,977;86;95,22;853,79;4,95;0,01
03.01.21;04:30:00;bw06;6,79;7,38;1400,019;98;108,42;853,70;4,67;0,05
03.01.21;04:40:00;bw06;6,37;6,91;1055,672;105;117,10;799,28;4,65;0,11
03.01.21;04:50:00;bw06;6,91;7,22;1284,105;124;131,66;835,37;4,47;0,00
03.01.21;05:00:00;bw06;5,61;6,48;635,158;132;142,80;749,77;4,41;0,49
03.01.21;05:10:00;bw06;3,46;6,26;21,016;137;120,95;722,04;4,90;3,68
03.01.21;05:20:00;bw06;3,08;0,51;-24,080;95;62,93;71,26;5,14;45,00
03.01.21;05:30:00;bw06;7,45;7,16;2060,269;76;79,38;829,25;5,49;10,45
03.01.21;05:40:00;bw06;8,72;9,55;3241,767;82;80,35;1103,08;5,68;0,03
03.01.21;05:50:00;bw06;7,82;8,71;2429,713;82;87,35;1006,56;5,78;0,03
03.01.21;06:00:00;bw06;7,59;8,32;2063,922;82;83,80;962,36;5,87;0,03
03.01.21;06:10:00;bw06;8,01;8,72;2346,594;87;71,54;1008,07;5,86;0,03
03.01.21;06:20:00;bw06;8,20;9,07;2625,890;78;78,74;1048,27;5,82;0,03
03.01.21;06:30:00;bw06;7,24;8,12;1840,113;78;71,08;938,18;5,91;0,02
03.01.21;06:40:00;bw06;7,96;8,82;2420,640;77;77,19;1019,78;5,91;0,02
03.01.21;06:50:00;bw06;9,52;9,97;4019,695;75;80,27;1152,53;5,58;0,02
03.01.21;07:00:00;bw06;8,10;8,73;2358,254;76;72,05;1009,03;5,37;0,02
03.01.21;07:10:00;bw06;7,95;8,62;2299,478;76;84,64;996,62;5,78;0,02
03.01.21;07:20:00;bw06;8,09;8,84;2415,861;85;83,83;1021,59;5,87;0,02
03.01.21;07:30:00;bw06;8,14;8,78;2469,517;85;83,78;1015,24;5,89;0,02
03.01.21;07:40:00;bw06;8,27;8,95;2599,138;81;97,57;1034,34;5,71;0,01
03.01.21;07:50:00;bw06;7,80;8,46;2151,574;86;76,24;978,18;5,66;0,01
03.01.21;08:00:00;bw06;8,27;9,02;2598,551;76;71,72;1041,74;5,78;0,01
03.01.21;08:10:00;bw06;7,25;8,19;1907,604;74;78,06;946,43;5,97;0,01
03.01.21;08:20:00;bw06;8,49;9,19;2828,776;77;69,13;1062,32;5,95;0,01
03.01.21;08:30:00;bw06;8,40;9,08;2621,106;76;82,59;1049,12;5,87;0,03
03.01.21;08:40:00;bw06;8,37;9,47;2991,199;77;62,11;1094,12;5,57;0,04
03.01.21;08:50:00;bw06;8,36;9,20;2739,527;67;71,21;1063,54;5,29;0,04
03.01.21;09:00:00;bw06;7,18;8,06;1801,990;67;69,93;931,44;5,37;0,04
03.01.21;09:10:00;bw06;8,31;8,98;2600,758;78;90,31;1037,67;5,79;0,04
03.01.21;09:20:00;bw06;8,84;9,49;3322,040;86;73,92;1096,46;5,83;0,04
03.01.21;09:30:00;bw06;8,52;9,12;2946,080;79;91,92;1053,40;5,79;0,02
03.01.21;09:40:00;bw06;8,52;9,26;3004,500;85;84,56;1069,96;5,91;0,02
03.01.21;09:50:00;bw06;8,44;9,14;2701,070;91;98,54;1056,47;5,77;0,06
03.01.21;10:00:00;bw06;8,74;9,29;3077,458;89;92,68;1073,77;5,71;0,05
03.01.21;10:10:00;bw06;9,48;9,86;4179,786;86;77,31;1139,23;5,67;0,07
03.01.21;10:20:00;bw06;9,54;9,99;4291,705;82;87,55;1153,95;5,63;0,02
03.01.21;10:30:00;bw06;9,24;9,98;4031,181;87;88,81;1153,38;5,62;0,04
03.01.21;10:40:00;bw06;10,08;10,05;4941,665;83;77,30;1161,61;5,51;0,55
03.01.21;10:50:00;bw06;10,64;10,11;5632,184;80;86,53;1167,94;5,41;0,81
03.01.21;11:00:00;bw06;10,78;10,11;5800,793;83;79,87;1168,25;5,35;1,31
03.01.21;11:10:00;bw06;10,58;9,99;5333,518;81;74,06;1154,83;5,32;0,72
03.01.21;11:20:00;bw06;11,08;10,10;5817,848;77;82,87;1166,83;5,19;2,32
03.01.21;11:30:00;bw06;9,74;10,06;4380,046;79;82,20;1163,18;5,27;0,02
03.01.21;11:40:00;bw06;9,77;9,82;4391,232;80;82,99;1134,84;5,17;0,08
03.01.21;11:50:00;bw06;9,68;9,85;4251,438;79;77,56;1138,29;5,11;0,01
03.01.21;12:00:00;bw06;10,30;10,11;4989,475;76;79,37;1168,12;5,11;0,19
03.01.21;12:10:00;bw06;11,22;10,11;6058,414;78;79,48;1168,42;4,90;1,49
03.01.21;12:20:00;bw06;10,60;10,09;5360,790;78;79,19;1165,98;4,92;0,38
03.01.21;12:30:00;bw06;8,85;9,71;3321,824;74;83,06;1122,11;5,02;0,02
03.01.21;12:40:00;bw06;9,21;9,88;3716,802;71;66,99;1142,00;4,95;0,02
03.01.21;12:50:00;bw06;9,78;10,04;4432,746;68;70,92;1160,62;4,95;0,02
03.01.21;13:00:00;bw06;9,68;10,09;4469,152;67;67,02;1166,43;4,88;-0,01
03.01.21;13:10:00;bw06;9,18;9,97;3701,645;67;68,34;1151,59;4,92;-0,03
03.01.21;13:20:00;bw06;9,11;9,84;3677,231;67;69,59;1136,39;4,89;-0,03
03.01.21;13:30:00;bw06;9,10;9,78;3694,638;67;68,86;1130,56;4,88;0,01
03.01.21;13:40:00;bw06;9,56;9,85;4303,306;68;67,45;1138,85;4,79;0,02
03.01.21;13:50:00;bw06;9,08;9,65;3551,858;65;67,01;1115,43;4,86;-0,01
03.01.21;14:00:00;bw06;9,37;9,91;4161,277;60;55,78;1145,73;4,73;0,01
03.01.21;14:10:00;bw06;9,25;9,77;3631,940;61;62,31;1129,86;4,79;-0,02
03.01.21;14:20:00;bw06;9,07;9,58;3406,044;61;61,46;1107,44;4,88;-0,02
03.01.21;14:30:00;bw06;10,09;10,10;4935,082;57;65,68;1167,87;4,83;0,05
03.01.21;14:40:00;bw06;9,67;10,02;4193,190;58;58,26;1157,60;4,73;0,02
03.01.21;14:50:00;bw06;9,80;9,92;4004,086;59;60,90;1146,26;4,68;2,68
03.01.21;15:00:00;bw06;9,86;9,74;3248,159;58;63,64;1125,26;4,64;6,35
03.01.21;15:10:00;bw06;9,95;9,73;3240,349;62;61,53;1124,01;4,59;7,06
03.01.21;15:20:00;bw06;10,01;9,73;3252,181;62;69,02;1125,08;4,56;6,09
03.01.21;15:30:00;bw06;8,90;9,48;3024,357;72;69,74;1095,71;4,66;2,81
03.01.21;15:40:00;bw06;10,05;9,74;3253,343;64;66,15;1125,95;4,73;7,24
03.01.21;15:50:00;bw06;10,60;9,72;3232,730;65;72,66;1123,24;4,87;8,38
03.01.21;16:00:00;bw06;10,58;9,73;3234,747;67;68,42;1124,11;4,90;8,28
03.01.21;16:10:00;bw06;10,66;9,72;3233,778;67;65,35;1123,43;4,87;8,90
03.01.21;16:20:00;bw06;10,91;9,72;3233,376;67;64,59;1123,20;4,86;9,20
03.01.21;16:30:00;bw06;11,39;9,72;3232,917;66;77,76;1123,09;4,96;9,50
03.01.21;16:40:00;bw06;11,60;9,73;3234,311;72;72,74;1123,94;5,04;10,13
03.01.21;16:50:00;bw06;11,43;9,72;3231,093;69;67,59;1122,59;5,06;9,49
03.01.21;17:00:00;bw06;11,38;9,73;3235,540;71;73,35;1123,88;5,09;9,74
03.01.21;17:10:00;bw06;11,10;9,72;3232,046;66;70,82;1123,21;5,06;9,58
03.01.21;17:20:00;bw06;10,83;9,72;3233,261;66;67,13;1123,29;5,09;8,78
03.01.21;17:30:00;bw06;11,09;9,72;3232,658;66;63,35;1123,33;5,19;9,31
03.01.21;17:40:00;bw06;10,78;9,73;3233,047;66;70,07;1123,61;5,29;8,92
03.01.21;17:50:00;bw06;12,41;9,73;3235,603;65;59,92;1124,50;5,35;11,71
03.01.21;18:00:00;bw06;12,48;9,73;3235,115;62;59,11;1124,13;5,33;11,71
03.01.21;18:10:00;bw06;13,13;9,72;3233,446;59;64,24;1123,52;5,32;12,59
03.01.21;18:20:00;bw06;13,15;9,73;3233,238;64;54,34;1124,22;5,35;12,95
03.01.21;18:30:00;bw06;13,78;9,72;3230,922;61;74,67;1122,62;5,32;13,86
03.01.21;18:40:00;bw06;13,60;9,73;3233,741;68;71,38;1124,57;5,48;13,36
03.01.21;18:50:00;bw06;13,79;9,72;3230,820;69;69,49;1123,15;5,42;13,74
03.01.21;19:00:00;bw06;14,54;9,73;3233,330;66;76,66;1124,10;5,41;14,60
03.01.21;19:10:00;bw06;13,89;9,73;3231,703;67;63,20;1123,79;5,47;13,75
03.01.21;19:20:00;bw06;14,26;9,73;3232,710;65;66,29;1124,25;5,58;14,28
03.01.21;19:30:00;bw06;13,40;9,72;3231,059;66;70,67;1123,14;5,54;13,05
03.01.21;19:40:00;bw06;13,88;9,73;3233,606;69;65,07;1124,76;5,64;13,55
03.01.21;19:50:00;bw06;14,57;9,73;3232,935;63;72,83;1124,43;5,64;14,47
03.01.21;20:00:00;bw06;14,30;9,73;3232,971;69;64,03;1124,38;5,72;13,98
03.01.21;20:10:00;bw06;15,07;9,73;3233,712;66;66,47;1124,51;5,65;15,13
03.01.21;20:20:00;bw06;13,66;9,73;3232,554;67;65,55;1123,88;5,65;13,73
03.01.21;20:30:00;bw06;14,78;9,73;3233,648;67;63,20;1124,61;5,65;15,11
03.01.21;20:40:00;bw06;14,78;9,73;3232,747;67;64,13;1124,22;5,77;15,24
03.01.21;20:50:00;bw06;15,06;9,73;3232,992;67;73,67;1123,90;5,38;14,96
03.01.21;21:00:00;bw06;13,70;9,73;3231,786;63;68,00;1123,89;5,32;13,32
03.01.21;21:10:00;bw06;14,87;9,73;3233,184;65;68,25;1124,47;5,56;15,03
03.01.21;21:20:00;bw06;14,08;9,73;3231,794;63;72,48;1123,87;5,59;14,27
03.01.21;21:30:00;bw06;14,60;9,73;3233,947;64;64,93;1124,55;5,59;14,70
03.01.21;21:40:00;bw06;14,27;9,73;3232,976;71;69,09;1124,34;5,54;14,35
03.01.21;21:50:00;bw06;14,52;9,72;3231,546;70;69,26;1123,66;5,57;14,92
03.01.21;22:00:00;bw06;14,83;9,73;3233,210;68;66,85;1124,76;5,54;14,95
03.01.21;22:10:00;bw06;15,30;9,72;3231,492;62;72,97;1123,60;5,46;15,33
03.01.21;22:20:00;bw06;15,34;9,73;3232,915;68;73,86;1124,25;5,38;15,62
03.01.21;22:30:00;bw06;14,59;9,72;3232,136;65;74,21;1123,65;5,40;14,60
03.01.21;22:40:00;bw06;14,27;9,73;3232,762;67;65,95;1124,22;5,35;14,21
03.01.21;22:50:00;bw06;14,46;9,73;3230,942;66;66,63;1123,92;5,32;14,84
03.01.21;23:00:00;bw06;16,15;9,73;3233,562;66;66,16;1123,97;5,23;16,72
03.01.21;23:10:00;bw06;15,20;9,72;3231,710;68;70,88;1123,21;5,23;15,33
03.01.21;23:20:00;bw06;15,04;9,73;3233,460;68;68,11;1124,67;5,29;15,39
03.01.21;23:30:00;bw06;15,75;9,72;3232,915;68;63,70;1123,73;5,22;16,25
03.01.21;23:40:00;bw06;15,39;9,72;3230,168;69;70,53;1123,27;5,20;15,44
03.01.21;23:50:00;bw06;15,73;9,72;3231,377;65;75,43;1123,59;5,18;15,86
04.01.21;00:00:00;bw06;14,32;9,72;3233,426;71;71,97;1123,90;5,25;14,24
04.01.21;00:10:00;bw06;14,35;9,73;3232,166;72;68,84;1124,12;5,29;14,53
04.01.21;00:20:00;bw06;14,82;9,76;3266,462;70;70,09;1127,51;5,33;14,56
04.01.21;00:30:00;bw06;15,24;9,83;3341,062;69;65,61;1135,87;5,26;15,10
04.01.21;00:40:00;bw06;14,60;9,83;3339,949;69;77,03;1136,27;5,26;14,28
04.01.21;00:50:00;bw06;14,61;9,83;3341,348;73;71,61;1136,18;5,29;14,22
04.01.21;01:00:00;bw06;15,51;9,83;3343,398;70;72,21;1136,74;5,18;15,47
04.01.21;01:10:00;bw06;15,25;9,75;3261,734;69;66,70;1127,10;4,98;15,49
04.01.21;01:20:00;bw06;15,14;9,71;3230,293;65;52,33;1122,49;4,93;15,23
04.01.21;01:30:00;bw06;14,35;9,72;3230,811;60;61,42;1123,68;4,95;14,27
04.01.21;01:40:00;bw06;15,08;9,71;3231,141;62;77,61;1122,61;4,86;15,05
04.01.21;01:50:00;bw06;14,64;9,72;3230,438;69;68,23;1123,70;5,02;14,59
04.01.21;02:00:00;bw06;14,27;9,72;3231,381;67;73,99;1123,68;5,06;14,47
04.01.21;02:10:00;bw06;14,64;9,72;3232,627;72;71,36;1123,95;5,10;14,95
04.01.21;02:20:00;bw06;14,83;9,72;3230,566;73;83,69;1123,24;5,07;14,48
04.01.21;02:30:00;bw06;14,37;9,72;3232,774;73;69,70;1123,46;4,92;14,07
04.01.21;02:40:00;bw06;15,37;9,73;3232,782;69;67,02;1124,23;4,88;15,07
04.01.21;02:50:00;bw06;14,61;9,71;3229,955;67;71,36;1122,21;4,85;14,84
04.01.21;03:00:00;bw06;13,63;9,73;3232,959;70;71,76;1124,42;4,93;13,52
04.01.21;03:10:00;bw06;14,72;9,71;3230,996;72;71,55;1122,73;4,85;15,21
04.01.21;03:20:00;bw06;14,27;9,72;3232,942;73;69,08;1123,66;4,88;14,31
04.01.21;03:30:00;bw06;14,24;9,72;3232,208;73;60,96;1123,04;4,82;14,37
04.01.21;03:40:00;bw06;13,56;9,71;3231,011;66;79,81;1122,86;4,65;13,39
04.01.21;03:50:00;bw06;13,60;9,72;3233,847;73;67,09;1123,77;4,75;13,35
04.01.21;04:00:00;bw06;14,71;9,72;3230,883;69;74,60;1123,10;4,74;14,86
04.01.21;04:10:00;bw06;14,12;9,71;3228,687;67;70,76;1122,48;4,71;14,01
04.01.21;04:20:00;bw06;13,90;9,72;3234,598;68;73,31;1123,92;4,74;13,63
04.01.21;04:30:00;bw06;13,45;9,80;3327,248;71;77,01;1133,39;4,79;12,66
04.01.21;04:40:00;bw06;13,99;9,79;3304,083;68;65,82;1131,59;4,74;13,58
04.01.21;04:50:00;bw06;14,28;9,72;3233,411;68;75,01;1123,42;4,68;14,16
04.01.21;05:00:00;bw06;13,68;9,72;3230,948;67;70,29;1123,07;4,72;12,81
04.01.21;05:10:00;bw06;14,11;9,72;3233,113;67;64,41;1123,42;4,63;14,46
04.01.21;05:20:00;bw06;14,16;9,72;3231,525;67;63,68;1122,88;4,58;14,53
04.01.21;05:30:00;bw06;13,59;9,72;3232,900;67;64,91;1123,07;4,45;13,42
04.01.21;05:40:00;bw06;14,15;9,70;3228,785;73;83,03;1121,48;4,27;13,89
04.01.21;05:50:00;bw06;13,52;9,72;3233,265;72;61,63;1123,45;4,44;12,51
04.01.21;06:00:00;bw06;13,88;9,72;3232,485;64;60,81;1122,93;4,39;13,82
04.01.21;06:10:00;bw06;13,83;9,71;3231,874;62;62,12;1122,12;4,25;13,91
04.01.21;06:20:00;bw06;13,28;9,71;3231,693;63;66,52;1122,80;4,42;13,15
04.01.21;06:30:00;bw06;13,41;9,71;3230,982;66;75,79;1122,35;4,38;13,21
04.01.21;06:40:00;bw06;13,01;9,71;3229,439;68;67,26;1122,22;4,33;11,95
04.01.21;06:50:00;bw06;13,35;9,72;3233,347;66;57,59;1123,52;4,28;12,87
04.01.21;07:00:00;bw06;13,45;9,71;3231,008;63;65,10;1122,32;4,27;13,28
04.01.21;07:10:00;bw06;13,03;9,71;3231,269;62;70,48;1122,04;4,21;12,55
04.01.21;07:20:00;bw06;12,33;9,71;3232,342;66;58,60;1122,57;4,26;11,65
04.01.21;07:30:00;bw06;12,97;9,72;3233,460;63;62,27;1123,02;4,27;12,22
04.01.21;07:40:00;bw06;13,59;9,71;3231,037;62;56,48;1122,31;4,17;13,16
04.01.21;07:50:00;bw06;12,52;9,71;3232,929;69;68,08;1122,67;4,13;11,41
04.01.21;08:00:00;bw06;13,19;9,71;3232,317;70;68,94;1122,06;4,00;12,81
04.01.21;08:10:00;bw06;13,37;9,71;3233,904;64;64,33;1122,66;4,01;13,24
04.01.21;08:20:00;bw06;12,65;9,71;3232,284;70;71,16;1122,40;4,02;11,93
04.01.21;08:30:00;bw06;13,40;9,71;3231,866;67;59,28;1122,18;4,04;12,94
04.01.21;08:40:00;bw06;13,27;9,70;3231,130;66;72,95;1121,60;4,03;12,98
04.01.21;08:50:00;bw06;12,53;9,71;3232,045;67;64,51;1122,23;4,12;12,03
04.01.21;09:00:00;bw06;12,81;9,72;3234,874;65;55,15;1123,26;4,10;12,20
04.01.21;09:10:00;bw06;12,60;9,71;3233,578;64;62,38;1122,25;3,97;12,03
04.01.21;09:20:00;bw06;12,52;9,71;3233,464;69;69,12;1121,92;3,85;11,60
04.01.21;09:30:00;bw06;12,15;9,70;3231,734;69;69,74;1121,59;3,86;11,17
04.01.21;09:40:00;bw06;12,93;9,71;3234,261;61;62,35;1122,53;3,93;11,80
04.01.21;09:50:00;bw06;12,09;9,71;3234,377;61;55,17;1122,22;3,80;11,15
04.01.21;10:00:00;bw06;12,45;9,71;3231,209;54;44,49;1121,77;3,76;11,72
04.01.21;10:10:00;bw06;12,51;9,71;3234,374;58;60,77;1122,18;3,72;11,69
04.01.21;10:20:00;bw06;11,85;9,71;3234,815;59;52,25;1122,10;3,59;10,80
04.01.21;10:30:00;bw06;11,99;9,70;3231,192;63;61,23;1121,02;3,57;10,63
04.01.21;10:40:00;bw06;11,96;9,71;3234,765;60;52,27;1122,40;3,76;10,09
04.01.21;10:50:00;bw06;12,03;9,80;3389,323;56;59,74;1132,62;3,59;10,63
04.01.21;11:00:00;bw06;11,20;10,11;3877,672;60;69,57;1168,44;3,50;8,32
04.01.21;11:10:00;bw06;11,54;10,11;3876,345;63;54,85;1168,36;3,53;8,91
04.01.21;11:20:00;bw06;10,74;10,11;3874,775;68;58,41;1168,33;3,64;6,33
04.01.21;11:30:00;bw06;10,73;10,11;3880,271;68;55,90;1168,75;3,58;6,83
04.01.21;11:40:00;bw06;10,70;10,11;3883,197;63;67,78;1168,40;3,54;6,52
04.01.21;11:50:00;bw06;11,28;10,11;3880,186;62;72,26;1168,28;3,47;8,04
04.01.21;12:00:00;bw06;10,95;10,11;3902,466;62;61,57;1168,73;3,51;7,52
04.01.21;12:10:00;bw06;10,55;10,11;3871,216;62;61,23;1168,10;3,56;6,95
04.01.21;12:20:00;bw06;10,77;10,11;3878,093;63;56,94;1168,61;3,51;6,99
04.01.21;12:30:00;bw06;10,45;10,11;3880,337;63;68,19;1168,47;3,45;6,02
04.01.21;12:40:00;bw06;10,50;10,11;3884,333;64;52,22;1168,24;3,52;6,27
04.01.21;12:50:00;bw06;10,80;10,11;3894,797;60;56,76;1168,78;3,48;7,31
04.01.21;13:00:00;bw06;10,06;10,11;3864,095;62;67,04;1167,98;3,70;4,99
04.01.21;13:10:00;bw06;10,78;10,11;3856,053;64;52,34;1168,55;3,69;7,56
04.01.21;13:20:00;bw06;9,99;10,11;3858,804;59;57,39;1168,43;3,73;5,60
04.01.21;13:30:00;bw06;10,46;10,10;3792,721;62;64,69;1167,60;3,78;6,53
04.01.21;13:40:00;bw06;10,51;10,10;3758,474;71;66,16;1167,55;3,79;6,54
04.01.21;13:50:00;bw06;11,15;10,10;3752,999;60;67,74;1167,00;3,76;7,90
04.01.21;14:00:00;bw06;10,23;10,10;3762,551;62;57,35;1167,19;3,85;6,60
04.01.21;14:10:00;bw06;10,49;10,11;3757,433;62;57,88;1167,95;3,89;6,46
04.01.21;14:20:00;bw06;11,15;10,10;3754,615;63;65,09;1166,70;3,85;7,88
04.01.21;14:30:00;bw06;10,70;10,10;3755,072;65;62,64;1166,85;3,88;7,37
04.01.21;14:40:00;bw06;10,45;10,10;3756,780;62;68,45;1166,91;3,80;7,01
04.01.21;14:50:00;bw06;10,35;10,09;3758,938;66;63,50;1166,34;3,73;7,33
04.01.21;15:00:00;bw06;10,40;10,10;3756,277;66;80,71;1167,12;3,76;6,73
04.01.21;15:10:00;bw06;10,41;9,62;3179,730;70;70,76;1111,67;3,82;7,98
04.01.21;15:20:00;bw06;10,70;9,36;2891,836;69;72,58;1081,96;3,83;9,40
04.01.21;15:30:00;bw06;10,17;9,37;2893,195;72;68,12;1082,56;3,85;7,63
04.01.21;15:40:00;bw06;10,86;9,37;2891,411;68;60,97;1082,32;3,96;9,83
04.01.21;15:50:00;bw06;10,39;9,36;2889,265;67;74,55;1081,66;3,90;8,67
04.01.21;16:00:00;bw06;10,41;9,36;2889,701;69;66,20;1081,76;4,11;8,03
04.01.21;16:10:00;bw06;11,11;9,37;2890,420;65;61,46;1082,82;4,13;9,58
04.01.21;16:20:00;bw06;11,07;9,37;2890,313;65;67,04;1082,32;4,19;9,76
04.01.21;16:30:00;bw06;12,10;9,37;2889,876;62;66,04;1082,44;4,18;11,39
04.01.21;16:40:00;bw06;11,61;9,37;2890,771;64;65,31;1082,74;4,19;10,54
