Datum (Anlage);Zeit (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
10.01.21;18:50:00;8,20;9,50;3009,148;329;326,02;1097,21;6,97;0,01
10.01.21;19:00:00;8,07;8,99;2527,646;322;316,24;1038,77;7,04;0,01
10.01.21;19:10:00;7,23;8,19;1880,837;317;311,83;945,66;7,08;0,01
10.01.21;19:20:00;6,74;7,44;1392,719;317;323,98;859,59;7,11;0,01
10.01.21;19:30:00;5,92;6,67;916,236;323;311,61;770,21;7,10;0,05
10.01.21;19:40:00;5,54;6,52;682,452;321;300,05;753,37;7,15;0,41
10.01.21;19:50:00;6,14;6,95;1086,910;309;303,39;803,17;6,98;0,05
10.01.21;20:00:00;6,34;7,08;1188,713;309;302,48;818,18;7,01;0,01
10.01.21;20:10:00;5,66;6,53;840,638;309;298,35;754,58;7,05;0,03
10.01.21;20:20:00;6,08;6,77;1022,554;309;305,19;782,61;7,01;0,01
10.01.21;20:30:00;6,97;7,83;1665,247;306;297,06;905,07;7,01;0,01
10.01.21;20:40:00;6,70;7,54;1482,200;288;285,51;870,62;6,77;0,01
10.01.21;20:50:00;6,01;6,63;919,524;287;288,14;765,77;6,87;0,02
10.01.21;21:00:00;5,92;6,58;853,198;287;285,31;759,62;6,97;0,07
10.01.21;21:10:00;5,94;6,79;1034,067;287;280,41;784,87;7,03;0,02
10.01.21;21:20:00;6,39;7,31;1353,608;287;275,79;844,80;7,01;0,02
10.01.21;21:30:00;6,03;6,87;982,080;280;278,59;793,53;6,97;0,19
10.01.21;21:40:00;6,70;7,55;1484,980;280;272,90;872,65;6,91;0,00
10.01.21;21:50:00;6,56;7,64;1515,063;280;274,31;882,44;7,01;0,00
10.01.21;22:00:00;6,45;7,17;1237,670;273;265,44;828,17;7,09;0,00
10.01.21;22:10:00;6,43;7,29;1303,518;270;269,21;842,82;7,08;0,00
10.01.21;22:20:00;5,96;6,83;988,975;268;250,05;788,51;7,15;0,02
10.01.21;22:30:00;5,94;6,61;898,351;256;259,19;764,02;7,14;0,01
10.01.21;22:40:00;5,79;6,61;903,680;256;254,19;764,08;7,18;0,03
10.01.21;22:50:00;6,33;7,25;1280,876;256;252,84;837,22;7,20;0,02
10.01.21;23:00:00;6,86;7,63;1588,001;254;243,78;882,26;7,34;0,02
10.01.21;23:10:00;8,69;9,70;3239,658;253;253,61;1119,68;7,32;0,02
10.01.21;23:20:00;8,78;9,87;3515,511;253;253,60;1139,68;7,33;0,02
10.01.21;23:30:00;8,11;9,39;2893,299;253;251,21;1084,92;7,39;0,01
10.01.21;23:40:00;7,99;9,26;2770,169;253;252,90;1069,64;7,41;0,01
10.01.21;23:50:00;7,86;9,12;2647,449;249;242,43;1053,83;7,46;0,01
11.01.21;00:00:00;8,45;9,63;3208,401;245;242,44;1112,54;7,47;0,01
11.01.21;00:10:00;8,64;9,89;3458,570;245;241,94;1142,23;7,50;0,01
11.01.21;00:20:00;8,79;9,96;3594,154;244;237,19;1150,75;7,50;0,01
11.01.21;00:30:00;8,55;9,70;3219,899;241;239,65;1120,10;7,61;0,02
11.01.21;00:40:00;8,82;9,90;3618,263;239;229,02;1143,33;7,69;0,04
11.01.21;00:50:00;10,22;10,04;4991,113;235;245,10;1159,34;7,63;0,94
11.01.21;01:00:00;11,72;10,11;6376,077;242;247,72;1167,77;7,54;3,71
11.01.21;01:10:00;12,34;10,11;6377,704;252;250,72;1167,94;7,66;5,46
11.01.21;01:20:00;12,21;10,11;6348,288;253;251,44;1167,76;7,60;6,20
11.01.21;01:30:00;12,08;10,11;6352,384;253;249,62;1167,36;7,46;5,92
11.01.21;01:40:00;12,11;10,11;6373,894;248;247,80;1167,55;7,41;5,24
11.01.21;01:50:00;11,44;10,11;6375,352;247;248,53;1167,32;7,40;3,38
11.01.21;02:00:00;11,55;10,11;6360,168;247;242,33;1167,96;7,41;3,59
11.01.21;02:10:00;12,10;10,11;6379,217;246;235,63;1167,47;7,42;5,38
11.01.21;02:20:00;12,64;10,11;6371,752;241;241,64;1167,80;7,39;6,66
11.01.21;02:30:00;12,41;10,11;6373,516;241;244,65;1167,68;7,33;6,35
11.01.21;02:40:00;12,34;10,11;6372,150;241;245,37;1167,54;7,27;6,00
11.01.21;02:50:00;12,70;10,11;6358,526;241;247,27;1167,70;7,25;6,86
11.01.21;03:00:00;12,07;10,11;6366,010;241;246,83;1167,43;7,27;5,42
11.01.21;03:10:00;12,79;10,11;6377,427;242;253,37;1167,87;7,34;6,27
11.01.21;03:20:00;12,58;10,11;6349,499;247;250,11;1167,09;7,39;7,19
11.01.21;03:30:00;12,21;10,11;5999,621;247;248,70;1167,94;7,41;6,74
11.01.21;03:40:00;12,69;10,11;5248,961;247;250,88;1167,28;7,39;8,30
11.01.21;03:50:00;12,36;10,11;5251,232;247;247,91;1167,61;7,44;8,47
11.01.21;04:00:00;12,81;10,11;5250,981;247;250,29;1167,65;7,46;9,06
11.01.21;04:10:00;13,34;10,11;5251,438;251;255,19;1167,67;7,46;9,53
11.01.21;04:20:00;12,89;10,11;5250,730;250;253,32;1167,09;7,48;9,17
11.01.21;04:30:00;13,74;10,11;5376,774;250;252,38;1168,09;7,48;10,56
11.01.21;04:40:00;13,77;10,11;5420,733;250;253,35;1167,07;7,41;10,55
11.01.21;04:50:00;13,79;10,11;5422,934;250;252,52;1167,42;7,49;10,66
11.01.21;05:00:00;13,33;10,11;5422,636;250;252,17;1167,72;7,53;9,77
11.01.21;05:10:00;14,11;10,11;5307,198;250;263,23;1167,35;7,58;11,29
11.01.21;05:20:00;13,51;10,11;5250,320;258;255,94;1167,30;7,70;10,67
11.01.21;05:30:00;13,39;10,11;5249,110;258;257,12;1167,70;7,73;10,18
11.01.21;05:40:00;12,79;10,11;5248,354;258;256,73;1167,14;7,72;8,98
11.01.21;05:50:00;13,33;10,11;5250,355;258;257,33;1167,55;7,61;10,02
11.01.21;06:00:00;13,67;10,11;4990,958;258;255,00;1167,83;7,51;11,45
11.01.21;06:10:00;13,69;10,11;4722,106;255;245,91;1167,27;7,49;11,78
11.01.21;06:20:00;13,27;10,11;4720,403;252;255,03;1167,21;7,53;10,84
11.01.21;06:30:00;12,92;10,11;4719,117;255;250,29;1167,33;7,59;10,64
11.01.21;06:40:00;13,05;10,11;4721,694;253;241,65;1167,66;7,53;10,80
11.01.21;06:50:00;13,34;10,10;4784,136;248;263,19;1166,88;7,40;10,71
11.01.21;07:00:00;12,83;10,11;4876,768;254;247,29;1167,71;7,44;10,19
11.01.21;07:10:00;13,26;10,11;4876,976;252;254,24;1167,74;7,43;11,19
11.01.21;07:20:00;13,29;10,11;4873,693;252;255,90;1167,34;7,49;10,82
11.01.21;07:30:00;13,38;10,11;4875,529;255;253,29;1167,32;7,45;10,21
11.01.21;07:40:00;13,90;10,11;4874,984;252;249,40;1167,37;7,61;11,62
11.01.21;07:50:00;13,39;10,11;4781,921;252;248,90;1167,62;7,69;11,12
11.01.21;08:00:00;14,14;10,11;4110,992;252;249,37;1167,68;7,61;12,47
11.01.21;08:10:00;12,81;10,11;3922,558;252;246,53;1167,23;7,53;11,21
11.01.21;08:20:00;12,91;10,11;3925,554;248;244,14;1167,45;7,57;11,15
11.01.21;08:30:00;12,97;10,11;3925,097;245;250,65;1167,22;7,50;11,27
11.01.21;08:40:00;12,93;10,11;3923,440;245;250,54;1167,14;7,68;11,10
11.01.21;08:50:00;12,55;10,11;3923,892;245;250,12;1167,61;7,70;10,58
11.01.21;09:00:00;13,49;10,11;3990,284;245;255,42;1167,40;7,76;11,47
11.01.21;09:10:00;12,34;10,11;4050,835;251;241,17;1167,45;7,83;10,28
11.01.21;09:20:00;12,99;10,11;4052,428;247;249,05;1167,37;7,80;11,19
11.01.21;09:30:00;13,05;10,11;3950,965;251;249,47;1167,60;7,84;10,90
11.01.21;09:40:00;13,67;10,11;3925,916;249;247,93;1167,61;7,85;11,95
11.01.21;09:50:00;14,65;10,11;3924,118;250;247,79;1167,38;7,84;13,59
11.01.21;10:00:00;14,14;10,11;3925,174;250;242,48;1167,62;7,88;12,87
11.01.21;10:10:00;13,69;10,11;3924,412;245;240,43;1167,04;7,83;12,07
11.01.21;10:20:00;13,86;10,11;3924,425;245;242,91;1167,48;7,83;12,37
11.01.21;10:30:00;14,85;10,11;3925,060;243;258,60;1167,42;7,71;13,28
11.01.21;10:40:00;14,91;10,11;3925,489;250;247,34;1167,68;7,81;13,55
11.01.21;10:50:00;14,09;10,11;3924,667;250;245,27;1167,35;7,81;12,84
11.01.21;11:00:00;14,46;10,11;3924,539;250;249,10;1167,39;7,74;13,23
11.01.21;11:10:00;13,67;10,11;3924,145;256;255,42;1167,43;7,86;12,33
11.01.21;11:20:00;13,72;10,11;3923,086;255;252,72;1167,38;7,93;12,48
11.01.21;11:30:00;14,93;10,11;3925,967;254;252,94;1167,75;7,93;13,91
11.01.21;11:40:00;16,46;10,11;3923,625;251;250,96;1167,68;7,81;15,48
11.01.21;11:50:00;15,48;10,11;4000,745;252;247,54;1167,14;7,77;14,15
11.01.21;12:00:00;15,23;10,11;4052,078;247;245,72;1167,29;7,78;13,87
11.01.21;12:10:00;15,77;10,11;4050,511;248;263,28;1167,21;7,60;14,29
11.01.21;12:20:00;14,70;10,11;4053,905;253;248,79;1168,11;7,76;13,16
11.01.21;12:30:00;15,30;10,11;4050,779;250;249,61;1167,16;7,75;14,03
11.01.21;12:40:00;15,24;10,11;4050,847;250;248,70;1167,56;7,67;14,19
11.01.21;12:50:00;15,98;10,11;4054,179;250;250,15;1167,77;7,73;15,00
11.01.21;13:00:00;15,02;10,11;4048,522;250;251,74;1166,94;7,79;13,96
11.01.21;13:10:00;16,36;10,11;4050,881;250;249,54;1167,69;7,70;15,27
11.01.21;13:20:00;15,24;10,11;3928,426;250;250,40;1168,08;7,65;14,10
11.01.21;13:30:00;16,09;10,11;3925,551;250;247,92;1167,47;7,77;15,20
11.01.21;13:40:00;15,48;10,11;3921,783;250;246,57;1167,05;7,80;14,69
11.01.21;13:50:00;16,66;10,11;3924,019;247;248,11;1167,92;7,77;15,69
11.01.21;14:00:00;16,23;10,11;3924,306;250;246,20;1167,66;7,78;15,33
11.01.21;14:10:00;16,84;10,11;3930,337;250;250,47;1168,13;7,72;15,87
11.01.21;14:20:00;16,85;10,11;4052,695;250;247,52;1167,26;7,50;15,88
11.01.21;14:30:00;16,33;10,11;4100,476;250;247,68;1167,62;7,65;15,34
11.01.21;14:40:00;16,61;10,11;4052,378;250;245,83;1167,08;7,77;15,83
11.01.21;14:50:00;16,26;10,11;4051,085;250;244,67;1167,49;7,82;15,29
11.01.21;15:00:00;15,94;10,11;4054,502;250;247,59;1167,76;7,78;15,04
11.01.21;15:10:00;16,07;10,11;4054,044;247;244,14;1167,83;7,80;15,14
11.01.21;15:20:00;16,28;10,11;4035,501;245;249,57;1167,33;7,76;15,39
11.01.21;15:30:00;17,32;10,11;3925,502;245;250,75;1167,87;7,70;16,50
11.01.21;15:40:00;16,39;10,11;3924,849;245;250,70;1167,73;7,73;15,33
11.01.21;15:50:00;17,78;10,11;4041,333;245;252,05;1167,40;7,70;16,79
11.01.21;16:00:00;17,19;10,11;4050,153;250;253,52;1167,68;7,76;16,29
11.01.21;16:10:00;17,71;10,11;4049,674;252;250,98;1167,42;7,78;16,90
11.01.21;16:20:00;16,62;10,11;4050,779;252;248,35;1167,53;7,75;15,49
11.01.21;16:30:00;16,05;10,11;4052,191;252;248,96;1167,58;7,65;15,00
11.01.21;16:40:00;15,57;10,11;4051,488;252;246,49;1167,38;7,74;14,39
11.01.21;16:50:00;16,00;10,11;4051,388;252;248,21;1167,47;7,78;15,24
11.01.21;17:00:00;16,19;10,11;4052,458;252;247,34;1167,96;7,79;15,33
11.01.21;17:10:00;16,53;10,11;3968,513;252;247,99;1167,27;7,83;15,51
11.01.21;17:20:00;17,31;10,12;3925,852;252;251,60;1168,40;7,81;16,56
11.01.21;17:30:00;17,63;10,10;3922,474;252;247,91;1167,01;7,85;16,87
11.01.21;17:40:00;17,76;10,11;3922,259;249;243,98;1167,68;7,89;16,39
11.01.21;17:50:00;17,69;10,11;3924,131;247;247,17;1168,00;7,82;17,00
11.01.21;18:00:00;17,70;10,11;3921,691;247;248,18;1167,10;7,71;17,02
11.01.21;18:10:00;17,35;10,11;3925,001;247;245,02;1168,07;7,55;16,53
11.01.21;18:20:00;17,19;10,11;3923,320;247;246,48;1167,62;7,47;16,46
11.01.21;18:30:00;17,90;10,11;3921,342;247;246,29;1167,83;7,32;17,12
11.01.21;18:40:00;17,92;10,11;3924,122;247;245,69;1167,77;7,44;17,30
11.01.21;18:50:00;18,18;10,11;4045,527;247;244,67;1167,40;7,54;17,46
11.01.21;19:00:00;18,13;10,11;4049,925;247;246,52;1167,77;7,48;17,19
11.01.21;19:10:00;18,39;10,11;4049,839;247;244,84;1167,45;7,38;17,50
11.01.21;19:20:00;17,89;10,11;4049,475;247;243,91;1167,76;7,35;16,92
11.01.21;19:30:00;18,49;10,11;3927,888;247;244,16;1167,66;7,26;17,86
11.01.21;19:40:00;18,60;10,12;3925,420;247;245,57;1168,36;7,29;18,03
11.01.21;19:50:00;19,10;10,10;3920,119;247;245,63;1166,95;7,32;18,39
11.01.21;20:00:00;18,87;10,11;3921,449;247;246,34;1167,88;7,66;18,47
11.01.21;20:10:00;19,00;10,11;3921,438;247;247,64;1167,93;7,83;18,33
11.01.21;20:20:00;19,74;10,11;3922,850;247;246,27;1167,77;7,95;18,79
11.01.21;20:30:00;19,12;10,11;3922,543;247;246,44;1167,35;7,92;18,60
11.01.21;20:40:00;19,21;10,11;3924,155;247;247,04;1167,64;7,83;18,56
11.01.21;20:50:00;19,73;10,11;3922,721;247;247,85;1167,35;7,62;19,13
11.01.21;21:00:00;19,33;10,11;3926,168;247;248,18;1168,22;7,67;18,82
11.01.21;21:10:00;19,59;10,11;3923,429;247;247,75;1167,38;7,70;18,89
11.01.21;21:20:00;19,02;10,11;3920,851;247;244,94;1167,81;7,76;18,54
11.01.21;21:30:00;18,38;10,10;3979,470;247;245,82;1166,93;7,86;17,66
11.01.21;21:40:00;18,49;10,11;4052,903;247;246,11;1167,99;7,90;17,85
11.01.21;21:50:00;18,39;10,11;4050,376;247;251,61;1167,32;7,86;17,65
11.01.21;22:00:00;17,80;10,12;4052,750;247;250,62;1168,33;8,01;16,88
11.01.21;22:10:00;19,69;10,11;4051,121;254;250,12;1167,46;8,12;18,54
11.01.21;22:20:00;18,22;10,11;4053,431;255;244,91;1167,75;8,07;17,02
11.01.21;22:30:00;18,84;10,11;4788,538;252;252,98;1167,78;7,92;17,52
11.01.21;22:40:00;17,80;10,11;4872,055;254;255,11;1167,47;8,02;16,50
11.01.21;22:50:00;17,70;10,11;4872,127;254;257,20;1167,67;8,13;16,29
11.01.21;23:00:00;19,25;10,11;4871,257;256;262,27;1167,95;8,24;17,58
11.01.21;23:10:00;19,47;10,11;4874,360;258;256,24;1167,76;8,34;18,19
11.01.21;23:20:00;19,56;10,11;4915,167;258;256,63;1168,04;8,37;18,26
11.01.21;23:30:00;18,68;10,10;5034,436;258;258,19;1167,04;8,44;17,32
11.01.21;23:40:00;18,40;10,11;5036,434;258;257,12;1167,62;8,51;16,96
11.01.21;23:50:00;18,22;10,11;5037,481;258;260,20;1167,87;8,59;16,71
12.01.21;00:00:00;18,14;10,11;5035,957;258;261,10;1167,84;8,53;16,77
12.01.21;00:10:00;18,22;10,11;5023,229;258;261,08;1167,61;8,43;16,84
12.01.21;00:20:00;18,36;10,11;4874,585;258;260,73;1167,68;8,38;17,04
12.01.21;00:30:00;17,52;10,11;4871,539;258;261,38;1167,44;8,40;16,04
12.01.21;00:40:00;17,78;10,11;4872,842;258;262,64;1167,20;8,30;16,21
12.01.21;00:50:00;16,80;10,11;4873,751;258;264,29;1167,46;8,20;15,01
12.01.21;01:00:00;16,44;10,11;4876,405;258;263,27;1168,08;8,19;14,66
12.01.21;01:10:00;16,69;10,11;4872,269;258;262,98;1167,27;8,20;14,95
12.01.21;01:20:00;15,98;10,11;4871,635;267;268,52;1167,33;8,21;13,95
12.01.21;01:30:00;13,31;9,88;4951,080;289;349,05;1141,19;7,93;8,02
12.01.21;01:40:00;10,50;10,11;5183,083;339;339,57;1167,11;6,85;0,00
12.01.21;01:50:00;9,11;9,92;3886,178;339;336,38;1146,15;6,88;0,00
12.01.21;02:00:00;8,22;4,94;1534,097;339;337,28;564,01;7,00;44,09
12.01.21;02:10:00;8,34;0,00;-26,577;339;324,20;0,68;7,35;90,00
12.01.21;02:20:00;8,05;6,18;1496,764;331;330,87;718,64;7,20;19,25
12.01.21;02:30:00;7,98;8,96;2511,057;331;327,31;1034,96;7,12;0,01
12.01.21;02:40:00;8,32;9,21;2727,489;327;326,14;1063,68;7,05;0,01
12.01.21;02:50:00;8,22;8,91;2470,143;322;327,02;1029,46;7,13;0,01
12.01.21;03:00:00;7,25;8,08;1806,828;322;320,54;933,42;7,22;0,01
12.01.21;03:10:00;8,28;9,01;2636,787;327;337,30;1040,94;7,41;0,01
12.01.21;03:20:00;10,07;10,11;4646,199;332;342,87;1167,21;7,12;0,27
12.01.21;03:30:00;10,06;10,03;4744,701;343;341,44;1158,28;6,70;0,17
12.01.21;03:40:00;8,59;9,32;2819,386;351;354,61;1076,12;6,76;-0,01
12.01.21;03:50:00;8,69;9,45;2986,855;351;357,75;1091,75;6,97;-0,01
12.01.21;04:00:00;8,69;9,39;2900,414;351;353,09;1084,59;6,77;-0,01
12.01.21;04:10:00;8,17;8,70;2282,970;350;354,26;1004,98;6,86;-0,01
12.01.21;04:20:00;7,79;8,47;2102,418;356;355,65;978,54;6,95;-0,01
12.01.21;04:30:00;7,42;8,00;1797,160;359;359,54;924,79;6,99;0,00
12.01.21;04:40:00;8,00;8,69;2333,268;357;4,20;1003,03;6,84;0,00
12.01.21;04:50:00;6,92;7,39;1373,169;2;11,98;853,48;7,00;0,02
12.01.21;05:00:00;9,05;9,57;3514,141;8;11,27;1104,86;6,59;0,15
12.01.21;05:10:00;7,06;7,87;1703,960;9;359,26;908,91;6,45;-0,02
12.01.21;05:20:00;6,62;7,14;1218,853;357;356,38;825,25;6,68;0,01
12.01.21;05:30:00;6,82;7,50;1426,435;357;355,74;866,01;6,76;0,05
12.01.21;05:40:00;7,21;7,94;1730,391;352;359,80;916,83;6,85;0,02
12.01.21;05:50:00;7,90;8,96;2518,830;356;352,58;1034,97;6,80;0,02
12.01.21;06:00:00;8,68;9,49;3205,647;352;353,52;1095,95;6,83;0,02
12.01.21;06:10:00;9,54;9,99;4622,543;355;356,58;1154,23;6,52;0,02
12.01.21;06:20:00;8,42;9,00;2795,520;357;353,15;1038,91;6,35;0,02
12.01.21;06:30:00;8,58;9,34;2887,422;354;358,14;1078,30;6,38;0,02
12.01.21;06:40:00;9,42;9,94;4208,547;355;347,65;1147,64;6,17;0,02
12.01.21;06:50:00;8,06;8,93;2493,167;345;335,52;1031,55;6,25;0,02
12.01.21;07:00:00;6,90;7,71;1601,931;348;346,57;890,73;6,47;0,02
12.01.21;07:10:00;8,07;8,99;2699,044;349;346,11;1039,00;6,66;0,02
12.01.21;07:20:00;9,26;10,03;3821,725;344;350,81;1158,35;6,63;0,02
12.01.21;07:30:00;8,34;9,52;3036,528;339;338,44;1098,89;6,61;0,01
12.01.21;07:40:00;8,06;8,92;2499,947;337;334,09;1030,29;6,68;0,01
12.01.21;07:50:00;8,63;9,60;3174,037;336;339,19;1108,78;6,64;0,01
12.01.21;08:00:00;9,28;9,88;4158,403;336;334,19;1141,69;6,59;0,03
12.01.21;08:10:00;8,24;9,10;2696,610;328;331,05;1050,87;6,41;0,09
12.01.21;08:20:00;9,98;10,04;4910,357;323;309,62;1159,77;6,69;0,53
12.01.21;08:30:00;11,62;10,11;6051,734;316;311,74;1167,74;6,38;3,61
12.01.21;08:40:00;9,80;10,02;4382,007;315;315,80;1157,02;6,16;0,04
12.01.21;08:50:00;10,65;10,11;5541,067;319;316,01;1167,26;6,67;0,28
12.01.21;09:00:00;10,92;10,11;6034,635;315;319,56;1168,05;6,51;1,87
12.01.21;09:10:00;9,94;10,10;5213,363;315;312,21;1167,04;6,48;0,43
12.01.21;09:20:00;9,90;10,09;4771,527;310;312,25;1165,41;6,55;0,32
12.01.21;09:30:00;10,67;10,11;5691,942;317;322,00;1167,28;6,81;0,25
12.01.21;09:40:00;10,48;10,11;5700,226;315;307,31;1167,87;7,00;0,19
12.01.21;09:50:00;10,79;10,11;6008,124;307;306,73;1167,47;7,05;0,84
12.01.21;10:00:00;10,05;10,11;4911,268;306;299,58;1167,33;7,20;0,29
12.01.21;10:10:00;12,62;10,12;6323,487;305;304,38;1168,73;6,96;5,10
12.01.21;10:20:00;10,54;10,09;5116,607;305;302,13;1165,22;5,91;2,04
12.01.21;10:30:00;9,42;10,06;4229,635;305;300,20;1161,35;6,32;0,05
12.01.21;10:40:00;11,03;10,11;5836,549;295;290,15;1168,24;7,23;2,57
12.01.21;10:50:00;13,39;10,11;6383,789;298;303,26;1168,19;7,11;8,96
12.01.21;11:00:00;12,81;10,11;6353,217;301;311,49;1167,20;6,76;8,12
12.01.21;11:10:00;12,21;10,11;6377,240;306;302,38;1167,44;7,26;6,59
12.01.21;11:20:00;14,85;10,12;6381,957;313;316,38;1168,30;6,54;11,09
12.01.21;11:30:00;12,68;10,11;6369,623;315;305,34;1167,39;6,06;6,55
12.01.21;11:40:00;12,35;10,11;6376,252;309;315,47;1167,23;6,34;5,92
12.01.21;11:50:00;12,67;10,12;6384,894;308;310,11;1168,51;6,59;6,41
12.01.21;12:00:00;13,25;10,10;6377,264;301;300,76;1167,00;5,68;7,52
12.01.21;12:10:00;11,41;10,11;6246,505;302;304,91;1167,34;5,72;3,59
12.01.21;12:20:00;13,35;10,12;6351,936;312;328,88;1168,71;5,63;7,01
12.01.21;12:30:00;11,39;10,10;6061,689;313;306,94;1166,75;4,96;2,74
12.01.21;12:40:00;10,10;10,11;5197,499;307;308,70;1167,36;5,16;0,01
12.01.21;12:50:00;13,39;10,13;6296,781;310;337,95;1169,74;5,85;6,96
12.01.21;13:00:00;15,03;10,11;6378,173;334;327,31;1167,40;6,54;11,68
12.01.21;13:10:00;15,21;10,11;6379,128;333;335,76;1167,39;6,90;11,86
12.01.21;13:20:00;15,33;10,11;5104,241;330;330,12;1167,55;6,95;13,24
12.01.21;13:30:00;14,78;10,11;4749,330;343;340,39;1167,71;6,94;12,92
12.01.21;13:40:00;13,92;10,11;4745,227;339;342,53;1167,14;6,83;11,58
12.01.21;13:50:00;15,51;10,12;4747,245;342;344,46;1168,19;6,95;13,88
12.01.21;14:00:00;15,02;10,11;4746,631;340;341,91;1167,17;6,62;13,32
12.01.21;14:10:00;13,73;10,11;4747,831;342;341,88;1167,52;6,96;11,63
12.01.21;14:20:00;14,51;10,11;4745,638;336;337,60;1167,41;7,04;12,53
12.01.21;14:30:00;14,51;10,11;4746,065;335;335,90;1167,42;6,90;12,60
12.01.21;14:40:00;13,83;10,11;4745,961;336;329,43;1167,21;7,09;11,65
12.01.21;14:50:00;15,30;10,11;4746,628;332;332,53;1167,97;6,96;13,05
12.01.21;15:00:00;15,14;10,11;4747,100;332;336,44;1167,46;6,91;13,68
12.01.21;15:10:00;13,61;10,10;4813,976;331;325,65;1166,65;7,24;11,36
12.01.21;15:20:00;14,25;10,11;4901,247;328;326,56;1167,62;7,12;12,43
12.01.21;15:30:00;13,14;10,11;4900,551;328;323,78;1167,46;6,83;10,39
12.01.21;15:40:00;14,40;10,01;4866,360;325;332,99;1156,35;6,66;12,10
12.01.21;15:50:00;14,42;10,11;4900,298;329;331,72;1167,54;6,99;12,51
12.01.21;16:00:00;14,86;10,11;4900,501;332;327,10;1167,20;6,97;13,27
12.01.21;16:10:00;15,54;10,11;4904,163;326;328,33;1167,94;7,00;13,09
12.01.21;16:20:00;15,41;10,11;4904,871;324;323,71;1167,32;6,93;13,47
12.01.21;16:30:00;14,47;10,11;4898,236;331;336,40;1167,21;6,97;12,32
12.01.21;16:40:00;14,84;10,12;4900,943;329;310,11;1168,24;6,97;12,42
12.01.21;16:50:00;16,46;10,11;4899,744;322;328,37;1166,97;6,76;14,82
12.01.21;17:00:00;15,81;10,11;4900,792;326;326,63;1167,77;6,69;14,43
12.01.21;17:10:00;14,17;10,11;4898,055;326;318,64;1167,15;6,79;11,91
12.01.21;17:20:00;16,30;10,11;4899,721;322;316,49;1167,72;6,75;14,86
12.01.21;17:30:00;14,96;10,11;4902,527;327;332,47;1167,76;6,59;12,53
12.01.21;17:40:00;15,90;10,11;4896,945;327;323,72;1167,30;6,48;13,83
12.01.21;17:50:00;16,10;10,11;4772,456;329;326,99;1167,13;6,56;14,69
12.01.21;18:00:00;14,49;10,11;4745,343;327;328,96;1167,19;6,61;12,71
12.01.21;18:10:00;14,19;10,11;4744,883;325;333,94;1167,22;6,72;11,92
12.01.21;18:20:00;14,60;10,11;4748,475;327;313,82;1167,96;6,66;12,72
12.01.21;18:30:00;13,58;10,11;4746,194;321;327,07;1167,30;6,60;11,38
12.01.21;18:40:00;13,50;10,11;4744,354;325;322,97;1167,19;6,64;11,12
12.01.21;18:50:00;12,62;10,11;4744,190;322;322,98;1167,27;6,65;9,76
12.01.21;19:00:00;13,06;10,11;4744,651;319;314,32;1167,88;6,69;10,36
12.01.21;19:10:00;15,31;10,11;4746,209;311;304,76;1167,85;6,00;13,58
12.01.21;19:20:00;13,74;10,10;4749,958;312;313,70;1166,91;5,74;11,23
12.01.21;19:30:00;15,74;10,12;4905,540;325;318,49;1168,58;5,67;13,29
12.01.21;19:40:00;18,61;10,11;4894,562;316;308,85;1167,43;4,98;17,00
12.01.21;19:50:00;14,00;10,11;4250,132;311;315,64;1167,12;5,34;12,36
12.01.21;20:00:00;13,09;10,11;4077,507;312;320,96;1167,02;5,75;10,98
12.01.21;20:10:00;12,66;10,11;4075,057;315;311,78;1167,51;6,04;10,62
12.01.21;20:20:00;13,13;10,11;4076,788;315;317,65;1167,54;6,39;11,46
12.01.21;20:30:00;13,58;10,12;4078,441;315;327,29;1168,37;6,62;11,68
12.01.21;20:40:00;14,20;10,10;4076,483;322;322,51;1166,87;6,75;12,73
12.01.21;20:50:00;16,28;10,11;4074,921;328;330,50;1167,59;5,84;14,77
12.01.21;21:00:00;15,47;10,11;4077,011;329;328,33;1167,14;5,59;14,35
12.01.21;21:10:00;14,21;10,11;4081,366;324;331,23;1168,11;6,44;12,71
12.01.21;21:20:00;18,42;10,10;4069,463;317;320,04;1166,67;5,17;16,98
12.01.21;21:30:00;11,44;10,10;4080,498;320;330,92;1166,97;5,18;8,03
12.01.21;21:40:00;10,23;10,11;4122,174;332;323,76;1167,64;5,62;4,38
12.01.21;21:50:00;12,93;10,11;4092,972;325;334,17;1168,16;6,05;10,35
12.01.21;22:00:00;12,04;10,11;4079,636;324;314,92;1167,49;6,09;9,26
12.01.21;22:10:00;13,93;10,11;4077,479;316;317,47;1167,81;6,37;12,83
12.01.21;22:20:00;14,24;10,11;4076,086;316;316,16;1167,32;6,59;13,08
12.01.21;22:30:00;14,57;10,11;4078,925;312;303,47;1168,02;6,56;13,08
12.01.21;22:40:00;15,13;10,11;4077,085;306;313,57;1167,53;6,40;13,94
12.01.21;22:50:00;14,61;10,11;4079,626;312;306,20;1167,38;6,39;13,39
12.01.21;23:00:00;14,96;10,10;4075,675;306;312,30;1166,86;6,39;13,83
12.01.21;23:10:00;14,90;10,12;4077,684;308;299,96;1168,19;6,47;13,82
12.01.21;23:20:00;15,32;10,10;4075,834;307;305,72;1166,96;6,50;14,39
