Datum (Anlage);Zeit (Anlage);Identifier (Anlage);Wind Speed (avg);Rotor Speed [rpm] (avg);Active Power (avg);Nacelle Position (avg);Wind Direction (avg);Generator Speed [rpm] (avg);T Outside Nacelle Level (avg);Pitch Angle 1 (avg)
01.05.22;09:00:00;bw27;0,55;0,00;-3,817;311;308,51;-0,09;10,61;45,00
01.05.22;09:10:00;bw27;0,64;0,00;-6,453;311;245,51;-0,09;10,00;45,00
01.05.22;09:20:00;bw27;0,59;0,00;-3,841;311;292,20;-0,09;10,39;45,00
01.05.22;09:30:00;bw27;0,68;0,00;-3,836;311;291,36;-0,09;10,49;45,00
01.05.22;09:40:00;bw27;0,56;0,00;-6,474;311;294,13;-0,08;10,58;45,00
01.05.22;09:50:00;bw27;0,59;0,00;-3,823;311;250,92;-0,09;10,55;45,00
01.05.22;10:00:00;bw27;0,72;0,00;-3,831;311;235,05;-0,09;9,77;45,00
01.05.22;10:10:00;bw27;0,70;0,00;-6,549;311;237,56;-0,08;9,62;45,00
01.05.22;10:20:00;bw27;0,67;0,00;-3,853;311;235,99;-0,08;9,62;45,00
01.05.22;10:30:00;bw27;0,54;0,00;-3,852;311;228,79;-0,08;9,64;45,00
01.05.22;10:40:00;bw27;0,66;0,00;-6,567;311;215,04;-0,08;9,82;45,00
01.05.22;10:50:00;bw27;0,92;0,00;-3,830;311;242,20;-0,08;9,66;45,00
01.05.22;11:00:00;bw27;0,94;0,00;-3,801;311;246,03;-0,08;9,93;45,00
01.05.22;11:10:00;bw27;0,80;0,00;-6,587;311;252,18;-0,08;10,01;45,00
01.05.22;11:20:00;bw27;1,17;0,00;-3,833;311;246,28;-0,08;9,76;45,00
01.05.22;11:30:00;bw27;1,35;0,00;-3,849;311;245,88;-0,08;9,81;45,00
01.05.22;11:40:00;bw27;0,67;0,00;-6,637;311;217,99;-0,08;10,26;45,00
01.05.22;11:50:00;bw27;0,70;0,00;-3,808;311;238,56;-0,09;9,88;45,00
01.05.22;12:00:00;bw27;0,84;0,00;-3,831;311;253,68;-0,09;9,96;45,00
01.05.22;12:10:00;bw27;0,70;0,00;-6,631;311;278,11;-0,09;10,72;45,00
01.05.22;12:20:00;bw27;0,66;0,00;-3,827;311;253,91;-0,10;10,46;45,00
01.05.22;12:30:00;bw27;1,00;0,00;-3,787;311;274,64;-0,09;10,56;45,00
01.05.22;12:40:00;bw27;0,65;0,00;-6,646;311;284,36;-0,10;10,88;45,00
01.05.22;12:50:00;bw27;0,79;0,00;-3,837;311;257,48;-0,10;10,35;45,00
01.05.22;13:00:00;bw27;0,65;0,00;-3,833;311;262,86;-0,10;10,98;45,00
01.05.22;13:10:00;bw27;0,52;0,00;-6,719;311;275,36;-0,10;11,25;45,00
01.05.22;13:20:00;bw27;0,60;0,00;-3,823;311;285,93;-0,10;11,16;45,00
01.05.22;13:30:00;bw27;0,55;0,00;-3,818;311;292,78;-0,10;11,20;45,00
01.05.22;13:40:00;bw27;0,58;0,00;-6,694;311;272,45;-0,10;11,28;45,00
01.05.22;13:50:00;bw27;0,96;0,00;-3,771;311;291,62;-0,10;11,38;45,00
01.05.22;14:00:00;bw27;0,87;0,00;-3,791;311;306,73;-0,11;11,47;45,00
01.05.22;14:10:00;bw27;0,87;0,00;-6,700;311;310,30;-0,11;11,34;45,00
01.05.22;14:20:00;bw27;0,95;0,00;-3,834;311;301,50;-0,11;11,13;45,00
01.05.22;14:30:00;bw27;0,82;0,00;-3,816;311;299,74;-0,11;11,37;45,00
01.05.22;14:40:00;bw27;0,79;0,00;-6,720;311;301,66;-0,11;11,25;45,00
01.05.22;14:50:00;bw27;1,09;0,00;-3,796;311;312,36;-0,11;11,20;45,00
01.05.22;15:00:00;bw27;0,71;0,00;-3,801;311;309,87;-0,11;11,24;45,00
01.05.22;15:10:00;bw27;0,67;0,00;-6,738;311;305,64;-0,11;11,27;45,00
01.05.22;15:20:00;bw27;0,61;0,00;-3,803;311;7,43;-0,12;10,90;45,00
01.05.22;15:30:00;bw27;0,65;0,00;-3,855;311;34,06;-0,12;10,55;45,00
01.05.22;15:40:00;bw27;0,96;0,00;-6,735;311;25,18;-0,12;10,79;45,00
01.05.22;15:50:00;bw27;1,34;0,00;-3,874;311;27,65;-0,12;10,64;45,00
01.05.22;16:00:00;bw27;1,25;0,00;-3,837;311;26,59;-0,12;10,68;45,00
01.05.22;16:10:00;bw27;1,46;0,00;-6,733;311;43,07;-0,12;10,46;45,00
01.05.22;16:20:00;bw27;1,13;0,00;-3,842;311;54,38;-0,12;10,05;45,00
01.05.22;16:30:00;bw27;1,28;0,00;-3,793;311;37,48;-0,12;10,42;45,00
01.05.22;16:40:00;bw27;1,19;0,00;-6,708;311;41,56;-0,13;10,64;45,00
01.05.22;16:50:00;bw27;0,90;0,00;-3,829;311;47,62;-0,13;10,38;45,00
01.05.22;17:00:00;bw27;1,09;0,00;-3,819;311;50,98;-0,13;10,36;45,00
01.05.22;17:10:00;bw27;0,86;0,00;-6,745;311;50,90;-0,13;10,37;45,00
01.05.22;17:20:00;bw27;1,40;0,00;-3,828;311;59,05;-0,13;10,14;45,00
01.05.22;17:30:00;bw27;1,53;0,00;-3,818;311;49,95;-0,13;10,40;45,00
01.05.22;17:40:00;bw27;1,58;0,00;-6,732;311;61,05;-0,13;10,13;45,00
01.05.22;17:50:00;bw27;1,48;0,00;-3,797;311;70,19;-0,12;9,97;45,00
01.05.22;18:00:00;bw27;1,85;0,00;-3,818;311;53,86;-0,12;10,25;45,00
01.05.22;18:10:00;bw27;2,34;0,00;-6,739;311;39,28;-0,12;11,06;45,00
01.05.22;18:20:00;bw27;2,50;0,00;-3,811;311;36,24;-0,12;10,73;45,00
01.05.22;18:30:00;bw27;2,51;0,00;-3,829;311;37,52;-0,12;10,35;45,00
01.05.22;18:40:00;bw27;2,72;0,00;-6,809;311;34,94;-0,12;10,07;45,00
01.05.22;18:50:00;bw27;2,66;0,33;-10,903;7;57,20;42,70;11,17;45,00
01.05.22;19:00:00;bw27;2,26;0,51;-3,808;26;34,93;61,69;12,14;45,00
01.05.22;19:10:00;bw27;1,77;0,03;-6,820;26;36,47;42,74;12,37;45,00
01.05.22;19:20:00;bw27;2,15;0,50;-3,789;26;34,30;57,85;11,77;45,00
01.05.22;19:30:00;bw27;2,23;0,51;-3,845;26;44,36;59,12;11,21;45,00
01.05.22;19:40:00;bw27;2,42;0,52;-6,776;26;41,46;60,60;10,70;45,00
01.05.22;19:50:00;bw27;2,50;0,55;-3,851;26;46,27;63,45;10,17;45,00
01.05.22;20:00:00;bw27;2,66;0,59;-3,833;26;42,09;68,12;9,91;45,00
01.05.22;20:10:00;bw27;3,07;0,62;-6,754;26;53,33;72,27;9,78;45,00
01.05.22;20:20:00;bw27;3,03;0,72;-5,530;42;57,71;83,84;9,70;45,00
01.05.22;20:30:00;bw27;2,95;0,73;-3,830;44;52,86;84,31;9,69;45,00
01.05.22;20:40:00;bw27;2,75;0,67;-6,761;44;54,00;77,46;9,69;45,00
01.05.22;20:50:00;bw27;3,30;0,76;-4,861;48;68,55;88,08;9,61;45,00
01.05.22;21:00:00;bw27;2,89;0,73;-3,870;54;59,94;84,60;9,67;45,00
01.05.22;21:10:00;bw27;2,92;0,73;-6,810;54;59,61;84,87;9,64;45,00
01.05.22;21:20:00;bw27;3,26;0,82;-3,867;54;57,48;95,16;9,60;45,00
01.05.22;21:30:00;bw27;3,27;0,81;-3,784;54;61,39;94,00;9,60;45,00
01.05.22;21:40:00;bw27;3,04;0,70;-6,726;54;72,22;80,90;9,60;45,00
01.05.22;21:50:00;bw27;2,85;0,61;-3,773;54;78,06;70,31;9,60;45,00
01.05.22;22:00:00;bw27;2,39;0,43;-3,783;54;81,31;54,66;9,61;45,00
01.05.22;22:10:00;bw27;2,27;0,44;-6,770;54;77,45;53,83;9,60;45,00
01.05.22;22:20:00;bw27;2,55;0,52;-3,849;54;79,11;60,88;9,55;45,00
01.05.22;22:30:00;bw27;2,53;0,48;-3,800;54;83,83;55,98;9,55;45,00
01.05.22;22:40:00;bw27;2,24;0,07;-6,752;54;89,27;40,24;9,58;45,00
01.05.22;22:50:00;bw27;2,20;0,00;-3,835;54;94,21;29,38;9,61;45,00
01.05.22;23:00:00;bw27;2,42;0,00;-3,771;54;105,49;13,85;9,66;45,00
01.05.22;23:10:00;bw27;2,41;0,00;-6,734;54;94,05;32,26;9,66;45,00
01.05.22;23:20:00;bw27;2,29;0,00;-3,803;54;96,83;23,70;9,68;45,00
01.05.22;23:30:00;bw27;2,49;0,00;-3,797;54;102,02;18,95;9,67;45,00
01.05.22;23:40:00;bw27;2,06;0,00;-6,781;54;108,64;6,62;9,69;45,00
01.05.22;23:50:00;bw27;2,52;0,00;-3,822;54;113,10;5,40;9,66;45,00
02.05.22;00:00:00;bw27;2,59;0,00;-3,810;54;119,05;5,11;9,60;45,00
02.05.22;00:10:00;bw27;2,78;0,00;-6,804;54;117,81;5,83;9,60;45,00
02.05.22;00:20:00;bw27;2,25;0,00;-3,805;54;131,33;0,79;9,60;45,00
02.05.22;00:30:00;bw27;2,32;0,00;-4,305;54;119,56;-0,04;9,60;45,00
02.05.22;00:40:00;bw27;2,50;0,00;-8,434;54;121,06;-0,04;9,55;45,00
02.05.22;00:50:00;bw27;2,15;0,00;-5,343;54;122,36;-0,04;9,52;45,00
02.05.22;01:00:00;bw27;2,11;0,00;-5,373;54;125,25;-0,04;9,46;45,00
02.05.22;01:10:00;bw27;2,47;0,00;-8,466;54;123,04;-0,03;9,30;45,00
02.05.22;01:20:00;bw27;1,92;0,00;-5,346;54;134,23;-0,03;9,35;45,00
02.05.22;01:30:00;bw27;1,78;0,00;-5,359;54;135,17;-0,03;9,25;45,00
02.05.22;01:40:00;bw27;2,22;0,00;-8,438;54;137,91;-0,03;9,22;45,00
02.05.22;01:50:00;bw27;2,31;0,00;-5,335;54;129,39;0,53;9,25;45,00
02.05.22;02:00:00;bw27;2,67;0,00;-5,361;54;126,59;0,39;9,26;45,00
02.05.22;02:10:00;bw27;2,85;0,00;-12,977;60;166,54;1,73;9,25;45,00
02.05.22;02:20:00;bw27;2,15;0,44;-6,790;115;112,08;54,38;9,21;45,00
02.05.22;02:30:00;bw27;2,01;0,31;-5,394;115;106,25;49,74;9,07;45,00
02.05.22;02:40:00;bw27;1,80;0,27;-8,546;115;116,35;49,14;9,00;45,00
02.05.22;02:50:00;bw27;1,51;0,01;-5,401;115;119,14;40,51;9,10;45,00
02.05.22;03:00:00;bw27;1,21;0,00;-5,383;115;115,70;25,77;9,17;45,00
02.05.22;03:10:00;bw27;1,22;0,00;-8,474;115;120,69;8,53;9,19;45,00
02.05.22;03:20:00;bw27;1,44;0,00;-5,372;115;101,37;-0,02;9,12;45,00
02.05.22;03:30:00;bw27;1,37;0,00;-5,388;115;79,89;-0,02;9,17;45,00
02.05.22;03:40:00;bw27;1,06;0,00;-8,453;115;60,75;-0,02;9,09;45,00
02.05.22;03:50:00;bw27;1,16;0,00;-5,365;115;65,69;-0,01;9,02;45,00
02.05.22;04:00:00;bw27;1,27;0,00;-5,397;115;69,02;-0,01;8,90;45,00
02.05.22;04:10:00;bw27;1,36;0,00;-8,840;115;68,81;-0,01;8,90;45,00
02.05.22;04:20:00;bw27;1,30;0,00;-5,393;115;69,02;-0,01;9,02;45,00
02.05.22;04:30:00;bw27;1,21;0,00;-5,360;115;62,35;1,18;9,15;45,00
02.05.22;04:40:00;bw27;0,91;0,00;-8,577;115;54,54;-0,01;9,15;45,00
02.05.22;04:50:00;bw27;1,30;0,00;-5,186;115;79,34;-0,01;9,18;45,00
02.05.22;05:00:00;bw27;1,16;0,00;-5,108;115;89,00;-0,01;9,20;45,00
02.05.22;05:10:00;bw27;1,15;0,00;-8,538;115;82,97;0,00;9,50;45,00
02.05.22;05:20:00;bw27;1,20;0,00;-5,356;115;74,42;0,00;9,53;45,00
02.05.22;05:30:00;bw27;1,04;0,00;-5,012;115;70,45;0,00;10,17;45,00
02.05.22;05:40:00;bw27;1,03;0,00;-6,621;115;70,61;0,00;10,70;45,00
02.05.22;05:50:00;bw27;0,90;0,00;-3,492;115;72,34;0,01;10,94;45,00
02.05.22;06:00:00;bw27;0,90;0,00;-3,511;115;79,85;0,01;11,09;45,00
02.05.22;06:10:00;bw27;0,89;0,00;-6,627;115;73,45;0,01;10,85;45,00
02.05.22;06:20:00;bw27;0,96;0,00;-3,786;115;64,02;0,01;10,02;45,00
02.05.22;06:30:00;bw27;1,09;0,00;-3,660;115;54,57;0,01;9,67;45,00
02.05.22;06:40:00;bw27;1,11;0,00;-6,859;115;55,63;0,01;9,97;45,00
02.05.22;06:50:00;bw27;0,99;0,00;-3,475;115;49,80;0,01;9,68;45,00
02.05.22;07:00:00;bw27;0,93;0,00;-3,473;115;39,01;0,01;9,57;45,00
02.05.22;07:10:00;bw27;0,87;0,00;-6,646;115;31,96;0,02;9,58;45,00
02.05.22;07:20:00;bw27;0,92;0,00;-3,891;115;35,52;0,01;9,57;60,56
02.05.22;07:30:00;bw27;1,10;0,00;-3,823;115;31,58;0,01;9,28;90,03
02.05.22;07:40:00;bw27;1,23;0,00;-7,023;115;29,64;0,00;9,11;90,03
02.05.22;07:50:00;bw27;1,33;0,00;-3,700;115;26,11;0,00;9,09;90,03
02.05.22;08:00:00;bw27;1,23;0,00;-3,908;115;28,66;0,00;8,98;90,03
02.05.22;08:10:00;bw27;1,39;0,00;-6,777;115;36,92;-0,01;9,05;90,03
02.05.22;08:20:00;bw27;1,59;0,00;-3,675;115;43,20;-0,01;9,18;90,03
02.05.22;08:30:00;bw27;1,36;0,00;-3,653;115;52,26;-0,01;9,57;90,03
02.05.22;08:40:00;bw27;1,37;0,00;-6,761;115;56,84;-0,01;9,70;90,03
02.05.22;08:50:00;bw27;1,23;0,00;-3,653;115;61,47;-0,01;9,75;90,03
02.05.22;09:00:00;bw27;1,26;0,00;-3,635;115;64,52;-0,01;9,75;90,03
02.05.22;09:10:00;bw27;1,33;0,00;-7,070;115;57,99;-0,01;9,71;90,03
02.05.22;09:20:00;bw27;1,28;0,00;-3,668;115;50,51;-0,01;9,63;90,03
02.05.22;09:30:00;bw27;1,11;0,00;-3,669;115;47,86;-0,01;9,56;90,03
02.05.22;09:40:00;bw27;1,14;0,00;-6,859;115;46,82;-0,01;9,50;90,03
02.05.22;09:50:00;bw27;0,82;0,00;-3,653;115;53,45;0,00;9,58;90,03
02.05.22;10:00:00;bw27;0,90;0,00;-3,628;115;68,89;-0,01;9,85;90,03
02.05.22;10:10:00;bw27;0,88;0,00;-6,781;115;76,84;-0,01;9,94;90,03
02.05.22;10:20:00;bw27;0,87;0,00;-3,684;115;59,53;0,00;9,80;90,03
02.05.22;10:30:00;bw27;0,83;0,00;-3,673;115;57,33;0,00;9,75;90,03
02.05.22;10:40:00;bw27;1,11;0,00;-6,790;115;92,09;-0,01;9,91;90,03
02.05.22;10:50:00;bw27;1,37;0,00;-3,911;115;105,56;-0,01;9,99;90,03
02.05.22;11:00:00;bw27;1,15;0,00;-3,653;115;102,01;-0,01;10,05;90,03
02.05.22;11:10:00;bw27;1,12;0,00;-6,808;115;92,20;-0,01;10,00;90,03
02.05.22;11:20:00;bw27;1,07;0,00;-3,879;115;120,76;-0,01;10,24;90,03
02.05.22;11:30:00;bw27;1,07;0,00;-3,628;115;153,98;-0,01;10,26;90,03
02.05.22;11:40:00;bw27;1,17;0,00;-6,779;115;161,02;-0,01;10,21;90,03
02.05.22;11:50:00;bw27;1,18;0,00;-3,663;115;158,60;-0,01;10,22;90,03
02.05.22;12:00:00;bw27;0,77;0,00;-3,659;115;141,17;-0,01;10,25;90,03
02.05.22;12:10:00;bw27;0,52;0,00;-6,815;115;65,50;-0,01;10,33;90,03
02.05.22;12:20:00;bw27;0,49;0,00;-3,670;115;87,79;-0,01;10,30;90,03
02.05.22;12:30:00;bw27;0,56;0,00;-3,651;115;96,94;-0,01;10,54;90,03
02.05.22;12:40:00;bw27;0,41;0,00;-6,765;115;18,41;-0,01;10,50;90,03
02.05.22;12:50:00;bw27;0,65;0,00;-3,638;115;99,51;-0,02;10,82;90,03
02.05.22;13:00:00;bw27;0,70;0,00;-3,663;115;126,43;-0,01;10,98;90,03
02.05.22;13:10:00;bw27;0,61;0,00;-6,809;115;151,01;-0,01;10,91;90,03
02.05.22;13:20:00;bw27;0,56;0,00;-3,669;115;155,04;-0,01;10,92;90,03
02.05.22;13:30:00;bw27;0,51;0,00;-3,646;115;175,13;-0,01;10,83;90,03
02.05.22;13:40:00;bw27;0,57;0,00;-6,794;115;237,70;-0,02;10,53;90,03
02.05.22;13:50:00;bw27;0,86;0,00;-3,655;115;290,27;-0,02;10,70;90,03
02.05.22;14:00:00;bw27;0,93;0,00;-3,622;115;310,27;-0,02;10,79;90,03
02.05.22;14:10:00;bw27;1,16;0,00;-6,769;115;315,45;-0,02;10,84;90,03
02.05.22;14:20:00;bw27;1,00;0,00;-3,651;115;297,73;-0,02;10,79;90,03
02.05.22;14:30:00;bw27;1,07;0,00;-3,645;115;281,04;-0,02;10,41;90,03
02.05.22;14:40:00;bw27;1,01;0,00;-6,786;115;285,91;-0,02;10,32;90,03
02.05.22;14:50:00;bw27;0,95;0,00;-3,636;115;292,99;-0,02;10,35;90,03
02.05.22;15:00:00;bw27;1,39;0,00;-3,665;115;312,85;-0,02;10,84;90,03
02.05.22;15:10:00;bw27;1,37;0,00;-6,759;115;306,08;-0,03;10,77;90,03
02.05.22;15:20:00;bw27;0,98;0,00;-3,620;115;297,49;-0,03;10,60;90,03
02.05.22;15:30:00;bw27;0,85;0,00;-3,637;115;291,73;-0,03;10,57;90,03
02.05.22;15:40:00;bw27;0,89;0,00;-6,772;115;298,21;-0,03;10,84;90,03
02.05.22;15:50:00;bw27;1,80;0,00;-3,662;115;318,17;-0,03;11,03;90,03
02.05.22;16:00:00;bw27;2,56;0,00;-3,644;115;327,02;-0,03;11,33;90,03
02.05.22;16:10:00;bw27;2,02;0,00;-6,758;115;320,71;-0,03;11,31;90,03
02.05.22;16:20:00;bw27;2,02;0,00;-3,668;115;319,76;-0,03;11,35;90,03
02.05.22;16:30:00;bw27;0,84;0,00;-3,660;115;293,49;-0,04;10,93;90,03
02.05.22;16:40:00;bw27;1,11;0,00;-6,720;115;291,10;-0,03;10,88;90,03
02.05.22;16:50:00;bw27;1,27;0,00;-3,582;115;280,05;-0,03;10,89;90,03
02.05.22;17:00:00;bw27;1,14;0,00;-3,599;115;291,30;-0,04;10,74;90,03
02.05.22;17:10:00;bw27;0,98;0,00;-6,719;115;288,79;0,91;10,98;90,03
02.05.22;17:20:00;bw27;1,29;0,00;-3,634;115;298,96;0,06;11,14;90,03
02.05.22;17:30:00;bw27;1,84;0,00;-3,640;115;309,89;-0,04;11,64;90,03
02.05.22;17:40:00;bw27;2,10;0,00;-6,853;115;312,41;1,46;11,81;90,03
02.05.22;17:50:00;bw27;3,72;0,00;-18,785;32;222,49;0,22;11,35;90,03
02.05.22;18:00:00;bw27;2,79;0,00;-3,746;311;304,61;-0,04;11,70;90,03
02.05.22;18:10:00;bw27;2,78;0,00;-7,884;311;278,68;-0,04;11,56;90,03
02.05.22;18:20:00;bw27;2,66;0,00;-3,730;301;307,73;-0,03;10,76;90,03
02.05.22;18:30:00;bw27;2,52;0,00;-3,702;301;297,40;-0,03;10,65;90,03
02.05.22;18:40:00;bw27;3,67;1,45;3,769;306;319,44;171,65;10,54;63,07
02.05.22;18:50:00;bw27;3,08;3,29;-0,955;304;273,17;389,99;10,44;24,15
02.05.22;19:00:00;bw27;3,15;0,65;-3,670;301;282,29;77,39;10,43;45,00
02.05.22;19:10:00;bw27;2,96;0,67;-4,911;293;279,86;78,06;10,34;45,00
02.05.22;19:20:00;bw27;2,75;0,70;-6,523;288;292,26;80,66;10,27;45,00
02.05.22;19:30:00;bw27;2,90;0,66;-3,636;288;276,56;76,88;10,21;45,00
02.05.22;19:40:00;bw27;3,19;0,72;-3,646;288;275,31;83,15;10,23;45,00
02.05.22;19:50:00;bw27;3,35;0,78;-6,674;288;275,41;90,06;10,17;45,00
02.05.22;20:00:00;bw27;3,56;0,89;-3,867;288;284,85;103,24;10,02;44,84
02.05.22;20:10:00;bw27;4,32;5,76;186,637;288;291,01;668,84;10,00;5,09
02.05.22;20:20:00;bw27;4,55;6,48;239,657;288;294,33;749,68;10,15;1,51
02.05.22;20:30:00;bw27;4,34;6,48;229,309;288;291,99;749,99;10,16;1,51
02.05.22;20:40:00;bw27;4,77;6,48;305,011;288;290,05;749,81;10,14;1,51
02.05.22;20:50:00;bw27;4,27;6,48;177,394;288;288,35;749,60;10,18;1,51
02.05.22;21:00:00;bw27;4,12;6,48;160,225;288;290,93;750,13;10,19;1,51
02.05.22;21:10:00;bw27;5,53;6,48;473,552;288;288,35;750,06;10,20;0,98
02.05.22;21:20:00;bw27;5,81;6,48;568,043;288;287,59;749,86;10,20;0,53
02.05.22;21:30:00;bw27;5,44;6,48;454,047;288;286,94;749,78;10,20;0,97
02.05.22;21:40:00;bw27;4,10;6,47;215,445;288;287,49;749,53;10,24;1,41
02.05.22;21:50:00;bw27;3,36;6,48;77,010;288;291,26;749,87;10,32;1,51
02.05.22;22:00:00;bw27;3,60;6,48;81,581;288;292,64;749,88;10,33;1,51
02.05.22;22:10:00;bw27;4,08;6,48;146,835;288;293,83;749,92;10,30;1,51
02.05.22;22:20:00;bw27;4,04;6,48;173,489;288;286,04;749,71;10,38;1,51
02.05.22;22:30:00;bw27;3,65;6,48;148,974;288;292,90;749,80;10,37;1,51
02.05.22;22:40:00;bw27;5,76;6,48;593,591;288;290,20;750,29;10,30;0,51
02.05.22;22:50:00;bw27;6,10;6,60;763,663;288;289,32;763,71;10,38;0,30
02.05.22;23:00:00;bw27;5,26;6,48;528,575;288;291,83;750,37;10,41;0,74
02.05.22;23:10:00;bw27;5,50;6,47;532,940;288;289,09;749,56;10,47;0,70
02.05.22;23:20:00;bw27;6,98;7,23;1192,753;288;292,30;836,97;10,48;0,16
02.05.22;23:30:00;bw27;7,15;7,41;1349,396;289;306,47;857,34;10,54;0,00
02.05.22;23:40:00;bw27;6,22;6,68;955,035;300;297,10;773,08;10,60;0,00
02.05.22;23:50:00;bw27;7,00;7,23;1252,828;300;301,83;836,99;10,60;0,00
03.05.22;00:00:00;bw27;6,42;6,75;948,099;300;306,14;781,72;10,60;0,02
03.05.22;00:10:00;bw27;5,88;6,48;679,177;302;328,20;749,87;10,58;0,22
03.05.22;00:20:00;bw27;6,13;6,56;825,039;313;317,75;759,90;10,48;0,06
03.05.22;00:30:00;bw27;6,57;6,79;999,158;315;327,01;785,92;10,40;0,01
03.05.22;00:40:00;bw27;6,27;6,85;1028,762;326;330,32;793,15;10,40;0,02
03.05.22;00:50:00;bw27;5,40;6,48;535,704;330;327,10;750,04;10,39;0,76
03.05.22;01:00:00;bw27;4,89;6,48;349,997;330;326,60;749,54;10,40;1,27
03.05.22;01:10:00;bw27;4,66;6,48;255,585;330;328,66;749,64;10,40;1,50
03.05.22;01:20:00;bw27;4,38;6,48;188,880;330;323,77;749,47;10,40;1,50
03.05.22;01:30:00;bw27;4,56;6,48;263,158;330;323,57;749,76;10,32;1,50
03.05.22;01:40:00;bw27;5,31;6,48;509,120;330;331,55;749,85;10,29;0,84
03.05.22;01:50:00;bw27;5,35;6,48;542,475;330;330,98;750,34;10,22;0,74
03.05.22;02:00:00;bw27;4,59;6,48;297,381;330;330,57;749,40;10,29;1,43
03.05.22;02:10:00;bw27;4,42;6,48;199,314;330;334,60;749,37;10,34;1,51
03.05.22;02:20:00;bw27;4,56;6,48;240,263;334;349,45;749,63;10,40;1,41
03.05.22;02:30:00;bw27;5,92;6,49;713,482;339;344,80;751,42;10,32;0,32
03.05.22;02:40:00;bw27;6,47;6,66;917,747;339;343,34;771,23;10,30;0,07
03.05.22;02:50:00;bw27;5,76;6,55;728,491;342;351,05;757,85;10,30;0,30
03.05.22;03:00:00;bw27;6,05;6,57;834,579;347;344,66;760,23;10,39;0,04
03.05.22;03:10:00;bw27;6,17;6,62;913,102;347;350,74;765,94;10,36;0,01
03.05.22;03:20:00;bw27;6,61;6,97;1123,655;351;7,33;806,37;10,36;0,91
03.05.22;03:30:00;bw27;7,12;7,69;1526,130;10;9,75;889,86;9,98;1,25
03.05.22;03:40:00;bw27;7,47;7,74;1557,470;9;13,56;896,03;9,89;1,45
03.05.22;03:50:00;bw27;7,68;7,80;1598,161;14;19,45;903,04;9,71;3,87
03.05.22;04:00:00;bw27;7,08;7,73;1548,344;15;11,77;894,32;9,68;1,06
03.05.22;04:10:00;bw27;7,45;7,80;1593,628;15;18,21;902,50;9,62;2,45
03.05.22;04:20:00;bw27;7,28;7,79;1590,560;15;15,92;901,65;9,60;2,24
03.05.22;04:30:00;bw27;6,95;7,56;1452,616;15;10,58;875,51;9,61;0,32
03.05.22;04:40:00;bw27;7,00;7,56;1446,509;15;11,16;874,81;9,66;0,87
03.05.22;04:50:00;bw27;6,28;6,97;1113,803;15;8,72;806,85;9,70;0,01
03.05.22;05:00:00;bw27;6,78;7,26;1277,204;15;12,51;840,03;9,67;0,02
03.05.22;05:10:00;bw27;6,98;7,61;1481,458;15;12,92;881,21;9,61;0,42
03.05.22;05:20:00;bw27;6,92;7,46;1387,193;15;13,59;863,46;9,59;0,27
03.05.22;05:30:00;bw27;6,79;7,24;1274,467;11;2,50;838,04;9,57;0,47
03.05.22;05:40:00;bw27;6,83;7,19;1244,077;6;6,89;831,99;9,55;0,57
03.05.22;05:50:00;bw27;7,15;7,50;1418,813;357;355,78;868,28;9,44;1,15
03.05.22;06:00:00;bw27;7,37;7,64;1500,410;354;0,19;883,92;9,50;1,06
03.05.22;06:10:00;bw27;7,07;7,61;1481,312;1;356,23;880,66;9,34;0,77
03.05.22;06:20:00;bw27;7,05;7,68;1525,729;353;355,98;888,87;9,23;1,14
03.05.22;06:30:00;bw27;7,14;7,60;1475,034;352;349,23;879,30;9,18;0,49
03.05.22;06:40:00;bw27;6,67;7,25;1275,341;353;344,99;839,54;9,15;0,05
03.05.22;06:50:00;bw27;7,19;7,78;1588,022;353;355,47;900,93;9,04;2,29
03.05.22;07:00:00;bw27;7,15;7,68;1525,356;355;355,12;888,93;8,94;1,53
03.05.22;07:10:00;bw27;6,88;7,56;1456,396;355;348,31;875,43;8,98;1,19
03.05.22;07:20:00;bw27;6,81;7,33;1320,747;353;353,21;848,69;9,00;0,87
03.05.22;07:30:00;bw27;6,60;7,21;1255,311;355;335,69;834,15;9,11;0,25
03.05.22;07:40:00;bw27;7,80;7,80;1598,516;342;353,97;902,17;9,04;4,85
03.05.22;07:50:00;bw27;7,32;7,76;1574,555;348;342,36;898,57;9,20;2,31
03.05.22;08:00:00;bw27;6,83;7,53;1431,825;334;326,04;870,99;9,29;1,16
03.05.22;08:10:00;bw27;6,47;7,12;1141,736;338;354,97;823,81;9,20;0,30
03.05.22;08:20:00;bw27;6,75;7,24;1268,114;351;346,14;837,89;9,20;0,16
03.05.22;08:30:00;bw27;5,75;6,55;758,153;347;349,23;758,11;9,30;0,25
03.05.22;08:40:00;bw27;6,14;6,64;865,591;347;356,82;768,56;9,32;0,10
03.05.22;08:50:00;bw27;5,01;6,48;436,206;347;322,94;749,56;9,52;1,00
03.05.22;09:00:00;bw27;5,77;6,51;699,346;338;1,55;753,92;9,37;0,38
03.05.22;09:10:00;bw27;6,04;6,65;934,171;359;354,05;769,85;9,27;0,00
03.05.22;09:20:00;bw27;6,31;7,05;1167,505;360;351,39;816,66;9,25;0,00
03.05.22;09:30:00;bw27;5,77;6,65;822,333;352;350,37;769,43;9,28;0,28
03.05.22;09:40:00;bw27;6,24;6,65;909,102;351;356,72;769,95;9,27;0,04
